# E_lab [MeV]	delta_real [deg]	delta_imag [deg]	cross_section [mb]	S_factor [MeV*mb]
1.3097	138.0053	0.0000	0.0000	0.0000
1.3108	137.9782	0.0000	0.0000	0.0000
1.3119	137.9512	0.0000	0.0000	0.0000
1.3130	137.9242	0.0000	0.0000	0.0000
1.3141	137.8971	0.0000	0.0000	0.0000
1.3152	137.8701	0.0000	0.0000	0.0000
1.3162	137.8431	0.0000	0.0000	0.0000
1.3173	137.8161	0.0000	0.0000	0.0000
1.3184	137.7890	0.0000	0.0000	0.0000
1.3195	137.7620	0.0000	0.0000	0.0000
1.3206	137.7350	0.0000	0.0000	0.0000
1.3217	137.7080	0.0000	0.0000	0.0000
1.3227	137.6810	0.0000	0.0000	0.0000
1.3238	137.6540	0.0000	0.0000	0.0000
1.3249	137.6269	0.0000	0.0000	0.0000
1.3260	137.5999	0.0000	0.0000	0.0000
1.3271	137.5729	0.0000	0.0000	0.0000
1.3282	137.5459	0.0000	0.0000	0.0000
1.3292	137.5189	0.0000	0.0000	0.0000
1.3303	137.4919	0.0000	0.0000	0.0000
1.3314	137.4650	0.0000	0.0000	0.0000
1.3325	137.4380	0.0000	0.0000	0.0000
1.3336	137.4110	0.0000	0.0000	0.0000
1.3347	137.3840	0.0000	0.0000	0.0000
1.3357	137.3570	0.0000	0.0000	0.0000
1.3368	137.3300	0.0000	0.0000	0.0000
1.3379	137.3030	0.0000	-0.0000	-0.0000
1.3390	137.2761	0.0000	-0.0000	-0.0000
1.3401	137.2491	0.0000	0.0000	0.0000
1.3412	137.2221	0.0000	0.0000	0.0000
1.3422	137.1952	0.0000	0.0000	0.0000
1.3433	137.1682	0.0000	-0.0000	-0.0000
1.3444	137.1412	0.0000	0.0000	0.0000
1.3455	137.1143	0.0000	0.0000	0.0000
1.3466	137.0873	0.0000	0.0000	0.0000
1.3477	137.0604	0.0000	0.0000	0.0000
1.3487	137.0334	0.0000	0.0000	0.0000
1.3498	137.0065	0.0000	0.0000	0.0000
1.3509	136.9795	0.0000	0.0000	0.0000
1.3520	136.9526	0.0000	0.0000	0.0000
1.3531	136.9257	0.0000	0.0000	0.0000
1.3542	136.8987	0.0000	0.0000	0.0000
1.3552	136.8718	0.0000	0.0000	0.0000
1.3563	136.8449	0.0000	0.0000	0.0000
1.3574	136.8180	0.0000	0.0000	0.0000
1.3585	136.7910	0.0000	0.0000	0.0000
1.3596	136.7641	0.0000	0.0000	0.0000
1.3607	136.7372	0.0000	0.0000	0.0000
1.3617	136.7103	0.0000	0.0000	0.0000
1.3628	136.6834	0.0000	0.0000	0.0000
1.3639	136.6565	0.0000	0.0000	0.0000
1.3650	136.6296	0.0000	0.0000	0.0000
1.3661	136.6027	0.0000	0.0000	0.0000
1.3672	136.5758	0.0000	0.0000	0.0000
1.3682	136.5489	0.0000	0.0000	0.0000
1.3693	136.5220	0.0000	0.0000	0.0000
1.3704	136.4952	0.0000	0.0000	0.0000
1.3715	136.4683	0.0000	0.0000	0.0000
1.3726	136.4414	0.0000	0.0000	0.0000
1.3737	136.4145	0.0000	0.0000	0.0000
1.3747	136.3877	0.0000	0.0000	0.0000
1.3758	136.3608	0.0000	0.0000	0.0000
1.3769	136.3340	0.0000	0.0000	0.0000
1.3780	136.3071	0.0000	0.0000	0.0000
1.3791	136.2802	0.0000	0.0000	0.0000
1.3802	136.2534	0.0000	0.0000	0.0000
1.3812	136.2266	0.0000	0.0000	0.0000
1.3823	136.1997	0.0000	0.0000	0.0000
1.3834	136.1729	0.0000	0.0000	0.0000
1.3845	136.1460	0.0000	0.0000	0.0000
1.3856	136.1192	0.0000	0.0000	0.0000
1.3867	136.0924	0.0000	0.0000	0.0000
1.3877	136.0656	0.0000	0.0000	0.0000
1.3888	136.0388	0.0000	0.0000	0.0000
1.3899	136.0119	0.0000	0.0000	0.0000
1.3910	135.9851	0.0000	0.0000	0.0000
1.3921	135.9583	0.0000	0.0000	0.0000
1.3932	135.9315	0.0000	0.0000	0.0000
1.3942	135.9047	0.0000	0.0000	0.0000
1.3953	135.8779	0.0000	0.0000	0.0000
1.3964	135.8512	0.0000	0.0000	0.0000
1.3975	135.8244	0.0000	0.0000	0.0000
1.3986	135.7976	0.0000	0.0000	0.0000
1.3997	135.7708	0.0000	0.0000	0.0000
1.4007	135.7441	0.0000	0.0000	0.0000
1.4018	135.7173	0.0000	0.0000	0.0000
1.4029	135.6905	0.0000	0.0000	0.0000
1.4040	135.6638	0.0000	0.0000	0.0000
1.4051	135.6370	0.0000	-0.0000	-0.0000
1.4062	135.6103	0.0000	0.0000	0.0000
1.4072	135.5835	0.0000	0.0000	0.0000
1.4083	135.5568	0.0000	0.0000	0.0000
1.4094	135.5300	0.0000	0.0000	0.0000
1.4105	135.5033	0.0000	0.0000	0.0000
1.4116	135.4766	0.0000	0.0000	0.0000
1.4127	135.4499	0.0000	0.0000	0.0000
1.4137	135.4231	0.0000	0.0000	0.0000
1.4148	135.3964	0.0000	0.0000	0.0000
1.4159	135.3697	0.0000	0.0000	0.0000
1.4170	135.3430	0.0000	0.0000	0.0000
1.4181	135.3163	0.0000	0.0000	0.0000
1.4192	135.2896	0.0000	0.0000	0.0000
1.4202	135.2629	0.0000	0.0000	0.0000
1.4213	135.2362	0.0000	0.0000	0.0000
1.4224	135.2096	0.0000	0.0000	0.0000
1.4235	135.1829	0.0000	0.0000	0.0000
1.4246	135.1562	0.0000	0.0000	0.0000
1.4257	135.1295	0.0000	0.0000	0.0000
1.4267	135.1029	0.0000	0.0000	0.0000
1.4278	135.0762	0.0000	0.0000	0.0000
1.4289	135.0496	0.0000	0.0000	0.0000
1.4300	135.0229	0.0000	0.0000	0.0000
1.4311	134.9963	0.0000	0.0000	0.0000
1.4322	134.9696	0.0000	0.0000	0.0000
1.4332	134.9430	0.0000	0.0000	0.0000
1.4343	134.9164	0.0000	0.0000	0.0000
1.4354	134.8898	0.0000	0.0000	0.0000
1.4365	134.8631	0.0000	0.0000	0.0000
1.4376	134.8365	0.0000	0.0000	0.0000
1.4387	134.8099	0.0000	0.0000	0.0000
1.4397	134.7833	0.0000	0.0000	0.0000
1.4408	134.7567	0.0000	0.0000	0.0000
1.4419	134.7301	0.0000	0.0000	0.0000
1.4430	134.7035	0.0000	0.0000	0.0000
1.4441	134.6769	0.0000	0.0000	0.0000
1.4452	134.6504	0.0000	0.0000	0.0000
1.4462	134.6238	0.0000	0.0000	0.0000
1.4473	134.5972	0.0000	0.0000	0.0000
1.4484	134.5707	0.0000	0.0000	0.0000
1.4495	134.5441	0.0000	0.0000	0.0000
1.4506	134.5175	0.0000	0.0000	0.0000
1.4517	134.4910	0.0000	-0.0000	-0.0000
1.4527	134.4644	0.0000	0.0000	0.0000
1.4538	134.4379	0.0000	0.0000	0.0000
1.4549	134.4114	0.0000	-0.0000	-0.0000
1.4560	134.3848	0.0000	0.0000	0.0000
1.4571	134.3583	0.0000	0.0000	0.0000
1.4582	134.3318	0.0000	0.0000	0.0000
1.4592	134.3053	0.0000	0.0000	0.0000
1.4603	134.2788	0.0000	0.0000	0.0000
1.4614	134.2523	0.0000	0.0000	0.0000
1.4625	134.2258	0.0000	-0.0000	-0.0000
1.4636	134.1993	0.0000	0.0000	0.0000
1.4647	134.1728	0.0000	0.0000	0.0000
1.4657	134.1463	0.0000	0.0000	0.0000
1.4668	134.1198	0.0000	0.0000	0.0000
1.4679	134.0934	0.0000	0.0000	0.0000
1.4690	134.0669	0.0000	0.0000	0.0000
1.4701	134.0404	0.0000	0.0000	0.0000
1.4712	134.0140	0.0000	0.0000	0.0000
1.4722	133.9875	0.0000	0.0000	0.0000
1.4733	133.9611	0.0000	0.0000	0.0000
1.4744	133.9347	0.0000	0.0000	0.0000
1.4755	133.9082	0.0000	0.0000	0.0000
1.4766	133.8818	0.0000	0.0000	0.0000
1.4777	133.8554	0.0000	0.0000	0.0000
1.4787	133.8290	0.0000	0.0000	0.0000
1.4798	133.8025	0.0000	0.0000	0.0000
1.4809	133.7761	0.0000	0.0000	0.0000
1.4820	133.7497	0.0000	0.0000	0.0000
1.4831	133.7233	0.0000	0.0000	0.0000
1.4842	133.6970	0.0000	0.0000	0.0000
1.4852	133.6706	0.0000	0.0000	0.0000
1.4863	133.6442	0.0000	0.0000	0.0000
1.4874	133.6178	0.0000	0.0000	0.0000
1.4885	133.5915	0.0000	0.0000	0.0000
1.4896	133.5651	0.0000	0.0000	0.0000
1.4907	133.5387	0.0000	0.0000	0.0000
1.4917	133.5124	0.0000	0.0000	0.0000
1.4928	133.4860	0.0000	0.0000	0.0000
1.4939	133.4597	0.0000	-0.0000	-0.0000
1.4950	133.4334	0.0000	0.0000	0.0000
1.4961	133.4070	0.0000	0.0000	0.0000
1.4972	133.3807	0.0000	0.0000	0.0000
1.4982	133.3544	0.0000	0.0000	0.0000
1.4993	133.3281	0.0000	0.0000	0.0000
1.5004	133.3018	0.0000	0.0000	0.0000
1.5015	133.2755	0.0000	0.0000	0.0000
1.5026	133.2492	0.0000	0.0000	0.0000
1.5037	133.2229	0.0000	0.0000	0.0000
1.5047	133.1966	0.0000	0.0000	0.0000
1.5058	133.1704	0.0000	0.0000	0.0000
1.5069	133.1441	0.0000	0.0000	0.0000
1.5080	133.1178	0.0000	0.0000	0.0000
1.5091	133.0916	0.0000	0.0000	0.0000
1.5102	133.0653	0.0000	0.0000	0.0000
1.5112	133.0391	0.0000	0.0000	0.0000
1.5123	133.0128	0.0000	0.0000	0.0000
1.5134	132.9866	0.0000	-0.0000	-0.0000
1.5145	132.9604	0.0000	-0.0000	-0.0000
1.5156	132.9341	0.0000	0.0000	0.0000
1.5167	132.9079	0.0000	0.0000	0.0000
1.5177	132.8817	0.0000	0.0000	0.0000
1.5188	132.8555	0.0000	0.0000	0.0000
1.5199	132.8293	0.0000	0.0000	0.0000
1.5210	132.8031	0.0000	0.0000	0.0000
1.5221	132.7769	0.0000	0.0000	0.0000
1.5232	132.7507	0.0000	0.0000	0.0000
1.5242	132.7245	0.0000	-0.0000	-0.0000
1.5253	132.6984	0.0000	0.0000	0.0000
1.5264	132.6722	0.0000	0.0000	0.0000
1.5275	132.6461	0.0000	0.0000	0.0000
1.5286	132.6199	0.0000	0.0000	0.0000
1.5297	132.5938	0.0000	0.0000	0.0000
1.5307	132.5676	0.0000	0.0000	0.0000
1.5318	132.5415	0.0000	0.0000	0.0000
1.5329	132.5154	0.0000	0.0000	0.0000
1.5340	132.4892	0.0000	0.0000	0.0000
1.5351	132.4631	0.0000	0.0000	0.0000
1.5362	132.4370	0.0000	0.0000	0.0000
1.5372	132.4109	0.0000	0.0000	0.0000
1.5383	132.3848	0.0000	0.0000	0.0000
1.5394	132.3587	0.0000	0.0000	0.0000
1.5405	132.3326	0.0000	0.0000	0.0000
1.5416	132.3065	0.0000	0.0000	0.0000
1.5427	132.2805	0.0000	0.0000	0.0000
1.5437	132.2544	0.0000	0.0000	0.0000
1.5448	132.2283	0.0000	0.0000	0.0000
1.5459	132.2023	0.0000	0.0000	0.0000
1.5470	132.1762	0.0000	0.0000	0.0000
1.5481	132.1502	0.0000	0.0000	0.0000
1.5492	132.1242	0.0000	0.0000	0.0000
1.5502	132.0981	0.0000	0.0000	0.0000
1.5513	132.0721	0.0000	0.0000	0.0000
1.5524	132.0461	0.0000	0.0000	0.0000
1.5535	132.0201	0.0000	0.0000	0.0000
1.5546	131.9941	0.0000	0.0000	0.0000
1.5557	131.9681	0.0000	0.0000	0.0000
1.5567	131.9421	0.0000	0.0000	0.0000
1.5578	131.9161	0.0000	0.0000	0.0000
1.5589	131.8901	0.0000	0.0000	0.0000
1.5600	132.1732	0.0000	0.0000	0.0000
1.5611	132.1483	0.0000	0.0000	0.0000
1.5622	132.1233	0.0000	0.0000	0.0000
1.5632	132.0983	0.0000	0.0000	0.0000
1.5643	132.0733	0.0000	0.0000	0.0000
1.5654	132.0484	0.0000	-0.0000	-0.0000
1.5665	132.0234	0.0000	0.0000	0.0000
1.5676	131.9985	0.0000	0.0000	0.0000
1.5687	131.9735	0.0000	0.0000	0.0000
1.5697	131.9486	0.0000	0.0000	0.0000
1.5708	131.9237	0.0000	0.0000	0.0000
1.5719	131.8987	0.0000	0.0000	0.0000
1.5730	131.8738	0.0000	0.0000	0.0000
1.5741	131.8489	0.0000	0.0000	0.0000
1.5752	131.8240	0.0000	0.0000	0.0000
1.5762	131.7991	0.0000	0.0000	0.0000
1.5773	131.7742	0.0000	0.0000	0.0000
1.5784	131.7493	0.0000	0.0000	0.0000
1.5795	131.7244	0.0000	0.0000	0.0000
1.5806	131.6995	0.0000	0.0000	0.0000
1.5817	131.6747	0.0000	0.0000	0.0000
1.5827	131.6498	0.0000	0.0000	0.0000
1.5838	131.6249	0.0000	0.0000	0.0000
1.5849	131.6001	0.0000	0.0000	0.0000
1.5860	131.5752	0.0000	0.0000	0.0000
1.5871	131.5504	0.0000	0.0000	0.0000
1.5882	131.5255	0.0000	-0.0000	-0.0000
1.5892	131.5007	0.0000	0.0000	0.0000
1.5903	131.4759	0.0000	0.0000	0.0000
1.5914	131.4510	0.0000	0.0000	0.0000
1.5925	131.4262	0.0000	0.0000	0.0000
1.5936	131.4014	0.0000	0.0000	0.0000
1.5947	131.3766	0.0000	0.0000	0.0000
1.5957	131.3518	0.0000	0.0000	0.0000
1.5968	131.3270	0.0000	0.0000	0.0000
1.5979	131.3022	0.0000	0.0000	0.0000
1.5990	131.2774	0.0000	0.0000	0.0000
1.6001	131.2527	0.0000	0.0000	0.0000
1.6012	131.2279	0.0000	0.0000	0.0000
1.6022	131.2031	0.0000	0.0000	0.0000
1.6033	131.1784	0.0000	0.0000	0.0000
1.6044	131.1536	0.0000	0.0000	0.0000
1.6055	131.1289	0.0000	0.0000	0.0000
1.6066	131.1041	0.0000	0.0000	0.0000
1.6077	131.0794	0.0000	0.0000	0.0000
1.6087	131.0547	0.0000	0.0000	0.0000
1.6098	131.0299	0.0000	0.0000	0.0000
1.6109	131.0052	0.0000	0.0000	0.0000
1.6120	130.9805	0.0000	0.0000	0.0000
1.6131	130.9558	0.0000	0.0000	0.0000
1.6142	130.9311	0.0000	0.0000	0.0000
1.6152	130.9064	0.0000	0.0000	0.0000
1.6163	130.8817	0.0000	0.0000	0.0000
1.6174	130.8570	0.0000	0.0000	0.0000
1.6185	130.8324	0.0000	0.0000	0.0000
1.6196	130.8077	0.0000	0.0000	0.0000
1.6207	130.7830	0.0000	0.0000	0.0000
1.6217	130.7584	0.0000	0.0000	0.0000
1.6228	130.7337	0.0000	0.0000	0.0000
1.6239	130.7091	0.0000	0.0000	0.0000
1.6250	130.6844	0.0000	0.0000	0.0000
1.6261	130.6598	0.0000	0.0000	0.0000
1.6272	130.6352	0.0000	0.0000	0.0000
1.6282	130.6105	0.0000	0.0000	0.0000
1.6293	130.5859	0.0000	0.0000	0.0000
1.6304	130.5613	0.0000	0.0000	0.0000
1.6315	130.5367	0.0000	0.0000	0.0000
1.6326	130.5121	0.0000	0.0000	0.0000
1.6337	130.4875	0.0000	0.0000	0.0000
1.6347	130.4629	0.0000	0.0000	0.0000
1.6358	130.4383	0.0000	0.0000	0.0000
1.6369	130.4138	0.0000	0.0000	0.0000
1.6380	130.3892	0.0000	0.0000	0.0000
1.6391	130.3646	0.0000	0.0000	0.0000
1.6402	130.3401	0.0000	0.0000	0.0000
1.6412	130.3155	0.0000	0.0000	0.0000
1.6423	130.2910	0.0000	0.0000	0.0000
1.6434	130.2664	0.0000	0.0000	0.0000
1.6445	130.2419	0.0000	0.0000	0.0000
1.6456	130.2174	0.0000	0.0000	0.0000
1.6467	130.1929	0.0000	0.0000	0.0000
1.6477	130.1684	0.0000	0.0000	0.0000
1.6488	130.1439	0.0000	0.0000	0.0000
1.6499	130.1193	0.0000	0.0000	0.0000
1.6510	130.0949	0.0000	0.0000	0.0000
1.6521	130.0704	0.0000	0.0000	0.0000
1.6532	130.0459	0.0000	0.0000	0.0000
1.6542	130.0214	0.0000	0.0000	0.0000
1.6553	129.9969	0.0000	0.0000	0.0000
1.6564	129.9725	0.0000	0.0000	0.0000
1.6575	129.9480	0.0000	0.0000	0.0000
1.6586	129.9236	0.0000	0.0000	0.0000
1.6597	129.8991	0.0000	0.0000	0.0000
1.6607	129.8747	0.0000	0.0000	0.0000
1.6618	129.8502	0.0000	0.0000	0.0000
1.6629	129.8258	0.0000	0.0000	0.0000
1.6640	129.8014	0.0000	0.0000	0.0000
1.6651	129.7770	0.0000	0.0000	0.0000
1.6662	129.7526	0.0000	0.0000	0.0000
1.6672	129.7282	0.0000	0.0000	0.0000
1.6683	129.7038	0.0000	-0.0000	-0.0000
1.6694	129.6794	0.0000	0.0000	0.0000
1.6705	129.6550	0.0000	0.0000	0.0000
1.6716	129.6306	0.0000	-0.0000	-0.0000
1.6727	129.6062	0.0000	0.0000	0.0000
1.6737	129.5819	0.0000	0.0000	0.0000
1.6748	129.5575	0.0000	0.0000	0.0000
1.6759	129.5332	0.0000	0.0000	0.0000
1.6770	129.5088	0.0000	0.0000	0.0000
1.6781	129.4845	0.0000	0.0000	0.0000
1.6792	129.4601	0.0000	0.0000	0.0000
1.6802	129.4358	0.0000	0.0000	0.0000
1.6813	129.4115	0.0000	0.0000	0.0000
1.6824	129.3872	0.0000	0.0000	0.0000
1.6835	129.3629	0.0000	0.0000	0.0000
1.6846	129.3386	0.0000	0.0000	0.0000
1.6857	129.3143	0.0000	0.0000	0.0000
1.6867	129.2900	0.0000	0.0000	0.0000
1.6878	129.2657	0.0000	0.0000	0.0000
1.6889	129.2414	0.0000	0.0000	0.0000
1.6900	129.2171	0.0000	0.0000	0.0000
1.6911	129.1929	0.0000	0.0000	0.0000
1.6922	129.1686	0.0000	0.0000	0.0000
1.6932	129.1444	0.0000	0.0000	0.0000
1.6943	129.1201	0.0000	0.0000	0.0000
1.6954	129.0959	0.0000	0.0000	0.0000
1.6965	129.0716	0.0000	0.0000	0.0000
1.6976	129.0474	0.0000	0.0000	0.0000
1.6987	129.0232	0.0000	0.0000	0.0000
1.6997	128.9990	0.0000	0.0000	0.0000
1.7008	128.9748	0.0000	0.0000	0.0000
1.7019	128.9506	0.0000	0.0000	0.0000
1.7030	128.9264	0.0000	-0.0000	-0.0000
1.7041	128.9022	0.0000	0.0000	0.0000
1.7052	128.8780	0.0000	0.0000	0.0000
1.7062	128.8538	0.0000	0.0000	0.0000
1.7073	128.8296	0.0000	0.0000	0.0000
1.7084	128.8055	0.0000	0.0000	0.0000
1.7095	128.7813	0.0000	0.0000	0.0000
1.7106	128.7572	0.0000	0.0000	0.0000
1.7117	128.7330	0.0000	0.0000	0.0000
1.7127	128.7089	0.0000	0.0000	0.0000
1.7138	128.6848	0.0000	0.0000	0.0000
1.7149	128.6606	0.0000	0.0000	0.0000
1.7160	128.6365	0.0000	0.0000	0.0000
1.7171	128.6124	0.0000	0.0000	0.0000
1.7182	128.5883	0.0000	0.0000	0.0000
1.7192	128.5642	0.0000	0.0000	0.0000
1.7203	128.5401	0.0000	0.0000	0.0000
1.7214	128.5160	0.0000	0.0000	0.0000
1.7225	128.4919	0.0000	0.0000	0.0000
1.7236	128.4679	0.0000	0.0000	0.0000
1.7247	128.4438	0.0000	0.0000	0.0000
1.7257	128.4197	0.0000	0.0000	0.0000
1.7268	128.3957	0.0000	0.0000	0.0000
1.7279	128.3716	0.0000	0.0000	0.0000
1.7290	128.3476	0.0000	0.0000	0.0000
1.7301	128.3235	0.0000	0.0000	0.0000
1.7312	128.2995	0.0000	0.0000	0.0000
1.7322	128.2755	0.0000	0.0000	0.0000
1.7333	128.2515	0.0000	0.0000	0.0000
1.7344	128.2275	0.0000	0.0000	0.0000
1.7355	128.2035	0.0000	0.0000	0.0000
1.7366	128.1795	0.0000	0.0000	0.0000
1.7377	128.1555	0.0000	0.0000	0.0000
1.7387	128.1315	0.0000	0.0000	0.0000
1.7398	128.1075	0.0000	0.0000	0.0000
1.7409	128.0835	0.0000	0.0000	0.0000
1.7420	128.0596	0.0000	0.0000	0.0000
1.7431	128.0356	0.0000	0.0000	0.0000
1.7442	128.0116	0.0000	0.0000	0.0000
1.7452	127.9877	0.0000	0.0000	0.0000
1.7463	127.9638	0.0000	0.0000	0.0000
1.7474	127.9398	0.0000	0.0000	0.0000
1.7485	127.9159	0.0000	0.0000	0.0000
1.7496	127.8920	0.0000	0.0000	0.0000
1.7507	127.8681	0.0000	0.0000	0.0000
1.7517	127.8442	0.0000	0.0000	0.0000
1.7528	127.8203	0.0000	0.0000	0.0000
1.7539	127.7964	0.0000	0.0000	0.0000
1.7550	127.7725	0.0000	0.0000	0.0000
1.7561	127.7486	0.0000	0.0000	0.0000
1.7572	127.7247	0.0000	0.0000	0.0000
1.7582	127.7008	0.0000	0.0000	0.0000
1.7593	127.6770	0.0000	0.0000	0.0000
1.7604	127.6531	0.0000	0.0000	0.0000
1.7615	127.6293	0.0000	0.0000	0.0000
1.7626	127.6054	0.0000	0.0000	0.0000
1.7637	127.5816	0.0000	0.0000	0.0000
1.7647	127.5578	0.0000	0.0000	0.0000
1.7658	127.5339	0.0000	0.0000	0.0000
1.7669	127.5101	0.0000	0.0000	0.0000
1.7680	127.4863	0.0000	0.0000	0.0000
1.7691	127.4625	0.0000	0.0000	0.0000
1.7702	127.4387	0.0000	0.0000	0.0000
1.7712	127.4149	0.0000	0.0000	0.0000
1.7723	127.3911	0.0000	0.0000	0.0000
1.7734	127.3674	0.0000	0.0000	0.0000
1.7745	127.3436	0.0000	0.0000	0.0000
1.7756	127.3198	0.0000	0.0000	0.0000
1.7767	127.2961	0.0000	0.0000	0.0000
1.7777	127.2723	0.0000	0.0000	0.0000
1.7788	127.2486	0.0000	0.0000	0.0000
1.7799	127.2248	0.0000	0.0000	0.0000
1.7810	127.2011	0.0000	0.0000	0.0000
1.7821	127.1774	0.0000	0.0000	0.0000
1.7832	127.1536	0.0000	0.0000	0.0000
1.7842	127.1299	0.0000	0.0000	0.0000
1.7853	127.1062	0.0000	-0.0000	-0.0000
1.7864	127.0825	0.0000	0.0000	0.0000
1.7875	127.0588	0.0000	0.0000	0.0000
1.7886	127.0351	0.0000	0.0000	0.0000
1.7897	127.0115	0.0000	0.0000	0.0000
1.7907	126.9878	0.0000	0.0000	0.0000
1.7918	126.9641	0.0000	0.0000	0.0000
1.7929	126.9405	0.0000	0.0000	0.0000
1.7940	126.9168	0.0000	0.0000	0.0000
1.7951	126.8932	0.0000	0.0000	0.0000
1.7962	126.8695	0.0000	0.0000	0.0000
1.7972	126.8459	0.0000	0.0000	0.0000
1.7983	126.8223	0.0000	0.0000	0.0000
1.7994	126.7986	0.0000	0.0000	0.0000
1.8005	126.7750	0.0000	0.0000	0.0000
1.8016	126.7514	0.0000	0.0000	0.0000
1.8027	126.7278	0.0000	0.0000	0.0000
1.8037	126.7042	0.0000	0.0000	0.0000
1.8048	126.6806	0.0000	0.0000	0.0000
1.8059	126.6570	0.0000	0.0000	0.0000
1.8070	126.6335	0.0000	0.0000	0.0000
1.8081	126.6099	0.0000	0.0000	0.0000
1.8092	126.5863	0.0000	0.0000	0.0000
1.8102	126.5628	0.0000	0.0000	0.0000
1.8113	126.5392	0.0000	-0.0000	-0.0000
1.8124	126.5157	0.0000	0.0000	0.0000
1.8135	126.4921	0.0000	0.0000	0.0000
1.8146	126.4686	0.0000	0.0000	0.0000
1.8157	126.4451	0.0000	0.0000	0.0000
1.8167	126.4216	0.0000	0.0000	0.0000
1.8178	126.3981	0.0000	0.0000	0.0000
1.8189	126.3746	0.0000	0.0000	0.0000
1.8200	126.3511	0.0000	0.0000	0.0000
1.8211	126.3276	0.0000	0.0000	0.0000
1.8222	126.3041	0.0000	0.0000	0.0000
1.8232	126.2806	0.0000	0.0000	0.0000
1.8243	126.2571	0.0000	0.0000	0.0000
1.8254	126.2337	0.0000	0.0000	0.0000
1.8265	126.2102	0.0000	0.0000	0.0000
1.8276	126.1868	0.0000	0.0000	0.0000
1.8287	126.1633	0.0000	0.0000	0.0000
1.8297	126.1399	0.0000	0.0000	0.0000
1.8308	126.1164	0.0000	0.0000	0.0000
1.8319	126.0930	0.0000	0.0000	0.0000
1.8330	126.0696	0.0000	-0.0000	-0.0000
1.8341	126.0462	0.0000	0.0000	0.0000
1.8352	126.0228	0.0000	0.0000	0.0000
1.8362	125.9994	0.0000	0.0000	0.0000
1.8373	125.9760	0.0000	0.0000	0.0000
1.8384	125.9526	0.0000	0.0000	0.0000
1.8395	125.9292	0.0000	0.0000	0.0000
1.8406	125.9058	0.0000	0.0000	0.0000
1.8417	125.8825	0.0000	0.0000	0.0000
1.8427	125.8591	0.0000	0.0000	0.0000
1.8438	125.8358	0.0000	0.0000	0.0000
1.8449	125.8124	0.0000	0.0000	0.0000
1.8460	125.7891	0.0000	0.0000	0.0000
1.8471	125.7657	0.0000	0.0000	0.0000
1.8482	125.7424	0.0000	0.0000	0.0000
1.8492	125.7191	0.0000	0.0000	0.0000
1.8503	125.6958	0.0000	0.0000	0.0000
1.8514	125.6725	0.0000	0.0000	0.0000
1.8525	125.6492	0.0000	0.0000	0.0000
1.8536	125.6259	0.0000	0.0000	0.0000
1.8547	125.6026	0.0000	0.0000	0.0000
1.8557	125.5793	0.0000	0.0000	0.0000
1.8568	125.5560	0.0000	-0.0000	-0.0000
1.8579	125.5328	0.0000	-0.0000	-0.0000
1.8590	125.5095	0.0000	0.0000	0.0000
1.8601	125.4862	0.0000	-0.0000	-0.0000
1.8612	125.4630	0.0000	0.0000	0.0000
1.8622	125.4398	0.0000	0.0000	0.0000
1.8633	125.4165	0.0000	0.0000	0.0000
1.8644	125.3933	0.0000	0.0000	0.0000
1.8655	125.3701	0.0000	0.0000	0.0000
1.8666	125.3468	0.0000	0.0000	0.0000
1.8677	125.3236	0.0000	0.0000	0.0000
1.8687	125.3004	0.0000	0.0000	0.0000
1.8698	125.2772	0.0000	0.0000	0.0000
1.8709	125.2541	0.0000	0.0000	0.0000
1.8720	125.2309	0.0000	0.0000	0.0000
1.8731	125.2077	0.0000	0.0000	0.0000
1.8742	125.1845	0.0000	0.0000	0.0000
1.8752	125.1614	0.0000	0.0000	0.0000
1.8763	125.1382	0.0000	0.0000	0.0000
1.8774	125.1151	0.0000	0.0000	0.0000
1.8785	125.0919	0.0000	0.0000	0.0000
1.8796	125.0688	0.0000	0.0000	0.0000
1.8807	125.0456	0.0000	0.0000	0.0000
1.8817	125.0225	0.0000	0.0000	0.0000
1.8828	124.9994	0.0000	0.0000	0.0000
1.8839	124.9763	0.0000	-0.0000	-0.0000
1.8850	124.9532	0.0000	0.0000	0.0000
1.8861	124.9301	0.0000	0.0000	0.0000
1.8872	124.9070	0.0000	0.0000	0.0000
1.8882	124.8839	0.0000	0.0000	0.0000
1.8893	124.8608	0.0000	0.0000	0.0000
1.8904	124.8378	0.0000	0.0000	0.0000
1.8915	124.8147	0.0000	0.0000	0.0000
1.8926	124.7916	0.0000	0.0000	0.0000
1.8937	124.7686	0.0000	0.0000	0.0000
1.8947	124.7455	0.0000	0.0000	0.0000
1.8958	124.7225	0.0000	0.0000	0.0000
1.8969	124.6995	0.0000	0.0000	0.0000
1.8980	124.6764	0.0000	0.0000	0.0000
1.8991	124.6534	0.0000	0.0000	0.0000
1.9002	124.6304	0.0000	0.0000	0.0000
1.9012	124.6074	0.0000	0.0000	0.0000
1.9023	124.5844	0.0000	0.0000	0.0000
1.9034	124.5614	0.0000	0.0000	0.0000
1.9045	124.5384	0.0000	0.0000	0.0000
1.9056	124.5154	0.0000	0.0000	0.0000
1.9067	124.4925	0.0000	0.0000	0.0000
1.9077	124.4695	0.0000	0.0000	0.0000
1.9088	124.4465	0.0000	0.0000	0.0000
1.9099	124.4236	0.0000	0.0000	0.0000
1.9110	124.4006	0.0000	0.0000	0.0000
