# E_lab [MeV]	delta_real [deg]	delta_imag [deg]	cross_section [mb]	S_factor [MeV*mb]
0.1689	-1.8862	0.0024	0.0893	0.2724
0.1690	-1.8865	0.0024	0.0893	0.2724
0.1690	-1.8868	0.0024	0.0893	0.2724
0.1690	-1.8871	0.0024	0.0893	0.2724
0.1690	-1.8874	0.0024	0.0893	0.2724
0.1690	-1.8877	0.0024	0.0893	0.2724
0.1690	-1.8881	0.0024	0.0893	0.2724
0.1691	-1.8884	0.0024	0.0893	0.2724
0.1691	-1.8887	0.0024	0.0893	0.2724
0.1691	-1.8890	0.0024	0.0893	0.2724
0.1691	-1.8893	0.0024	0.0893	0.2724
0.1691	-1.8896	0.0024	0.0893	0.2724
0.1691	-1.8899	0.0024	0.0893	0.2724
0.1692	-1.8903	0.0024	0.0894	0.2724
0.1692	-1.8906	0.0024	0.0894	0.2724
0.1692	-1.8909	0.0024	0.0894	0.2724
0.1692	-1.8912	0.0024	0.0894	0.2724
0.1692	-1.8915	0.0024	0.0894	0.2724
0.1692	-1.8918	0.0024	0.0894	0.2724
0.1693	-1.8921	0.0024	0.0894	0.2724
0.1693	-1.8925	0.0024	0.0894	0.2724
0.1693	-1.8928	0.0024	0.0894	0.2724
0.1693	-1.8931	0.0024	0.0894	0.2724
0.1693	-1.8934	0.0024	0.0894	0.2724
0.1693	-1.8937	0.0024	0.0894	0.2724
0.1694	-1.8940	0.0024	0.0894	0.2724
0.1694	-1.8943	0.0024	0.0894	0.2724
0.1694	-1.8947	0.0024	0.0894	0.2724
0.1694	-1.8950	0.0024	0.0894	0.2724
0.1694	-1.8953	0.0024	0.0894	0.2724
0.1694	-1.8956	0.0024	0.0894	0.2724
0.1695	-1.8959	0.0024	0.0895	0.2724
0.1695	-1.8962	0.0024	0.0895	0.2724
0.1695	-1.8965	0.0024	0.0895	0.2724
0.1695	-1.8969	0.0024	0.0895	0.2724
0.1695	-1.8972	0.0024	0.0895	0.2724
0.1695	-1.8975	0.0024	0.0895	0.2724
0.1696	-1.8978	0.0024	0.0895	0.2724
0.1696	-1.8981	0.0024	0.0895	0.2724
0.1696	-1.8984	0.0024	0.0895	0.2724
0.1696	-1.8988	0.0024	0.0895	0.2724
0.1696	-1.8991	0.0024	0.0895	0.2724
0.1696	-1.8994	0.0024	0.0895	0.2724
0.1697	-1.8997	0.0024	0.0895	0.2724
0.1697	-1.9000	0.0024	0.0895	0.2724
0.1697	-1.9003	0.0024	0.0895	0.2724
0.1697	-1.9006	0.0024	0.0895	0.2724
0.1697	-1.9010	0.0024	0.0895	0.2724
0.1697	-1.9013	0.0024	0.0895	0.2724
0.1698	-1.9016	0.0024	0.0896	0.2723
0.1698	-1.9019	0.0024	0.0896	0.2723
0.1698	-1.9022	0.0024	0.0896	0.2723
0.1698	-1.9025	0.0024	0.0896	0.2723
0.1698	-1.9028	0.0024	0.0896	0.2723
0.1698	-1.9032	0.0024	0.0896	0.2723
0.1699	-1.9035	0.0024	0.0896	0.2723
0.1699	-1.9038	0.0024	0.0896	0.2723
0.1699	-1.9041	0.0024	0.0896	0.2723
0.1699	-1.9044	0.0024	0.0896	0.2723
0.1699	-1.9047	0.0024	0.0896	0.2723
0.1699	-1.9050	0.0024	0.0896	0.2723
0.1700	-1.9054	0.0024	0.0896	0.2723
0.1700	-1.9057	0.0024	0.0896	0.2723
0.1700	-1.9060	0.0024	0.0896	0.2723
0.1700	-1.9063	0.0024	0.0896	0.2723
0.1700	-1.9066	0.0024	0.0896	0.2723
0.1700	-1.9069	0.0024	0.0896	0.2723
0.1701	-1.9072	0.0024	0.0897	0.2723
0.1701	-1.9076	0.0024	0.0897	0.2723
0.1701	-1.9079	0.0024	0.0897	0.2723
0.1701	-1.9082	0.0024	0.0897	0.2723
0.1701	-1.9085	0.0024	0.0897	0.2723
0.1701	-1.9088	0.0024	0.0897	0.2723
0.1702	-1.9091	0.0024	0.0897	0.2723
0.1702	-1.9095	0.0024	0.0897	0.2723
0.1702	-1.9098	0.0024	0.0897	0.2723
0.1702	-1.9101	0.0024	0.0897	0.2723
0.1702	-1.9104	0.0024	0.0897	0.2723
0.1702	-1.9107	0.0024	0.0897	0.2723
0.1703	-1.9110	0.0024	0.0897	0.2723
0.1703	-1.9113	0.0024	0.0897	0.2723
0.1703	-1.9117	0.0024	0.0897	0.2723
0.1703	-1.9120	0.0024	0.0897	0.2723
0.1703	-1.9123	0.0024	0.0897	0.2723
0.1703	-1.9126	0.0024	0.0897	0.2723
0.1704	-1.9129	0.0024	0.0898	0.2723
0.1704	-1.9132	0.0024	0.0898	0.2723
0.1704	-1.9135	0.0024	0.0898	0.2723
0.1704	-1.9139	0.0024	0.0898	0.2723
0.1704	-1.9142	0.0024	0.0898	0.2723
0.1704	-1.9145	0.0024	0.0898	0.2723
0.1705	-1.9148	0.0024	0.0898	0.2723
0.1705	-1.9151	0.0024	0.0898	0.2723
0.1705	-1.9154	0.0024	0.0898	0.2723
0.1705	-1.9158	0.0024	0.0898	0.2723
0.1705	-1.9161	0.0024	0.0898	0.2723
0.1705	-1.9164	0.0024	0.0898	0.2723
0.1706	-1.9167	0.0024	0.0898	0.2723
0.1706	-1.9170	0.0024	0.0898	0.2723
0.1706	-1.9173	0.0024	0.0898	0.2723
0.1706	-1.9176	0.0024	0.0898	0.2723
0.1706	-1.9180	0.0024	0.0898	0.2723
0.1706	-1.9183	0.0024	0.0898	0.2722
0.1707	-1.9186	0.0024	0.0898	0.2722
0.1707	-1.9189	0.0024	0.0899	0.2722
0.1707	-1.9192	0.0024	0.0899	0.2722
0.1707	-1.9195	0.0024	0.0899	0.2722
0.1707	-1.9198	0.0024	0.0899	0.2722
0.1707	-1.9202	0.0024	0.0899	0.2722
0.1708	-1.9205	0.0024	0.0899	0.2722
0.1708	-1.9208	0.0024	0.0899	0.2722
0.1708	-1.9211	0.0024	0.0899	0.2722
0.1708	-1.9214	0.0024	0.0899	0.2722
0.1708	-1.9217	0.0024	0.0899	0.2722
0.1708	-1.9221	0.0024	0.0899	0.2722
0.1709	-1.9224	0.0024	0.0899	0.2722
0.1709	-1.9227	0.0024	0.0899	0.2722
0.1709	-1.9230	0.0024	0.0899	0.2722
0.1709	-1.9233	0.0024	0.0899	0.2722
0.1709	-1.9236	0.0024	0.0899	0.2722
0.1709	-1.9239	0.0024	0.0899	0.2722
0.1710	-1.9243	0.0024	0.0899	0.2722
0.1710	-1.9246	0.0024	0.0900	0.2722
0.1710	-1.9249	0.0024	0.0900	0.2722
0.1710	-1.9252	0.0024	0.0900	0.2722
0.1710	-1.9255	0.0024	0.0900	0.2722
0.1710	-1.9258	0.0024	0.0900	0.2722
0.1711	-1.9262	0.0024	0.0900	0.2722
0.1711	-1.9265	0.0024	0.0900	0.2722
0.1711	-1.9268	0.0024	0.0900	0.2722
0.1711	-1.9271	0.0024	0.0900	0.2722
0.1711	-1.9274	0.0024	0.0900	0.2722
0.1711	-1.9277	0.0024	0.0900	0.2722
0.1712	-1.9280	0.0024	0.0900	0.2722
0.1712	-1.9284	0.0024	0.0900	0.2722
0.1712	-1.9287	0.0024	0.0900	0.2722
0.1712	-1.9290	0.0024	0.0900	0.2722
0.1712	-1.9293	0.0024	0.0900	0.2722
0.1712	-1.9296	0.0024	0.0900	0.2722
0.1713	-1.9299	0.0024	0.0900	0.2722
0.1713	-1.9302	0.0024	0.0901	0.2722
0.1713	-1.9306	0.0024	0.0901	0.2722
0.1713	-1.9309	0.0024	0.0901	0.2722
0.1713	-1.9312	0.0024	0.0901	0.2722
0.1713	-1.9315	0.0024	0.0901	0.2722
0.1714	-1.9318	0.0024	0.0901	0.2722
0.1714	-1.9321	0.0024	0.0901	0.2722
0.1714	-1.9325	0.0024	0.0901	0.2722
0.1714	-1.9328	0.0024	0.0901	0.2722
0.1714	-1.9331	0.0024	0.0901	0.2722
0.1714	-1.9334	0.0024	0.0901	0.2722
0.1715	-1.9337	0.0024	0.0901	0.2722
0.1715	-1.9340	0.0024	0.0901	0.2722
0.1715	-1.9343	0.0024	0.0901	0.2722
0.1715	-1.9347	0.0024	0.0901	0.2722
0.1715	-1.9350	0.0024	0.0901	0.2722
0.1715	-1.9353	0.0024	0.0901	0.2721
0.1716	-1.9356	0.0024	0.0901	0.2721
0.1716	-1.9359	0.0024	0.0901	0.2721
0.1716	-1.9362	0.0024	0.0902	0.2721
0.1716	-1.9366	0.0024	0.0902	0.2721
0.1716	-1.9369	0.0024	0.0902	0.2721
0.1716	-1.9372	0.0024	0.0902	0.2721
0.1717	-1.9375	0.0024	0.0902	0.2721
0.1717	-1.9378	0.0024	0.0902	0.2721
0.1717	-1.9381	0.0024	0.0902	0.2721
0.1717	-1.9384	0.0024	0.0902	0.2721
0.1717	-1.9388	0.0024	0.0902	0.2721
0.1717	-1.9391	0.0024	0.0902	0.2721
0.1718	-1.9394	0.0024	0.0902	0.2721
0.1718	-1.9397	0.0024	0.0902	0.2721
0.1718	-1.9400	0.0024	0.0902	0.2721
0.1718	-1.9403	0.0024	0.0902	0.2721
0.1718	-1.9407	0.0024	0.0902	0.2721
0.1718	-1.9410	0.0024	0.0902	0.2721
0.1719	-1.9413	0.0024	0.0902	0.2721
0.1719	-1.9416	0.0024	0.0902	0.2721
0.1719	-1.9419	0.0024	0.0903	0.2721
0.1719	-1.9422	0.0024	0.0903	0.2721
0.1719	-1.9425	0.0024	0.0903	0.2721
0.1719	-1.9429	0.0024	0.0903	0.2721
0.1720	-1.9432	0.0024	0.0903	0.2721
0.1720	-1.9435	0.0024	0.0903	0.2721
0.1720	-1.9438	0.0024	0.0903	0.2721
0.1720	-1.9441	0.0024	0.0903	0.2721
0.1720	-1.9444	0.0024	0.0903	0.2721
0.1720	-1.9448	0.0024	0.0903	0.2721
0.1721	-1.9451	0.0024	0.0903	0.2721
0.1721	-1.9454	0.0024	0.0903	0.2721
0.1721	-1.9457	0.0024	0.0903	0.2721
0.1721	-1.9460	0.0024	0.0903	0.2721
0.1721	-1.9463	0.0024	0.0903	0.2721
0.1721	-1.9467	0.0024	0.0903	0.2721
0.1722	-1.9470	0.0024	0.0903	0.2721
0.1722	-1.9473	0.0024	0.0903	0.2721
0.1722	-1.9476	0.0024	0.0903	0.2721
0.1722	-1.9479	0.0024	0.0904	0.2721
0.1722	-1.9482	0.0024	0.0904	0.2721
0.1722	-1.9485	0.0024	0.0904	0.2721
0.1723	-1.9489	0.0024	0.0904	0.2721
0.1723	-1.9492	0.0024	0.0904	0.2721
0.1723	-1.9495	0.0024	0.0904	0.2721
0.1723	-1.9498	0.0024	0.0904	0.2721
0.1723	-1.9501	0.0024	0.0904	0.2721
0.1723	-1.9504	0.0024	0.0904	0.2721
0.1724	-1.9508	0.0024	0.0904	0.2721
0.1724	-1.9511	0.0024	0.0904	0.2721
0.1724	-1.9514	0.0024	0.0904	0.2721
0.1724	-1.9517	0.0024	0.0904	0.2721
0.1724	-1.9520	0.0024	0.0904	0.2721
0.1724	-1.9523	0.0024	0.0904	0.2720
0.1725	-1.9526	0.0024	0.0904	0.2720
0.1725	-1.9530	0.0025	0.0904	0.2720
0.1725	-1.9533	0.0025	0.0904	0.2720
0.1725	-1.9536	0.0025	0.0905	0.2720
0.1725	-1.9539	0.0025	0.0905	0.2720
0.1725	-1.9542	0.0025	0.0905	0.2720
0.1726	-1.9545	0.0025	0.0905	0.2720
0.1726	-1.9549	0.0025	0.0905	0.2720
0.1726	-1.9552	0.0025	0.0905	0.2720
0.1726	-1.9555	0.0025	0.0905	0.2720
0.1726	-1.9558	0.0025	0.0905	0.2720
0.1726	-1.9561	0.0025	0.0905	0.2720
0.1727	-1.9564	0.0025	0.0905	0.2720
0.1727	-1.9568	0.0025	0.0905	0.2720
0.1727	-1.9571	0.0025	0.0905	0.2720
0.1727	-1.9574	0.0025	0.0905	0.2720
0.1727	-1.9577	0.0025	0.0905	0.2720
0.1727	-1.9580	0.0025	0.0905	0.2720
0.1728	-1.9583	0.0025	0.0905	0.2720
0.1728	-1.9586	0.0025	0.0905	0.2720
0.1728	-1.9590	0.0025	0.0905	0.2720
0.1728	-1.9593	0.0025	0.0905	0.2720
0.1728	-1.9596	0.0025	0.0906	0.2720
0.1728	-1.9599	0.0025	0.0906	0.2720
0.1729	-1.9602	0.0025	0.0906	0.2720
0.1729	-1.9605	0.0025	0.0906	0.2720
0.1729	-1.9609	0.0025	0.0906	0.2720
0.1729	-1.9612	0.0025	0.0906	0.2720
0.1729	-1.9615	0.0025	0.0906	0.2720
0.1729	-1.9618	0.0025	0.0906	0.2720
0.1730	-1.9621	0.0025	0.0906	0.2720
0.1730	-1.9624	0.0025	0.0906	0.2720
0.1730	-1.9628	0.0025	0.0906	0.2720
0.1730	-1.9631	0.0025	0.0906	0.2720
0.1730	-1.9634	0.0025	0.0906	0.2720
0.1730	-1.9637	0.0025	0.0906	0.2720
0.1731	-1.9640	0.0025	0.0906	0.2720
0.1731	-1.9643	0.0025	0.0906	0.2720
0.1731	-1.9646	0.0025	0.0906	0.2720
0.1731	-1.9650	0.0025	0.0906	0.2720
0.1731	-1.9653	0.0025	0.0906	0.2720
0.1731	-1.9656	0.0025	0.0907	0.2720
0.1732	-1.9659	0.0025	0.0907	0.2720
0.1732	-1.9662	0.0025	0.0907	0.2720
0.1732	-1.9665	0.0025	0.0907	0.2720
0.1732	-1.9669	0.0025	0.0907	0.2720
0.1732	-1.9672	0.0025	0.0907	0.2720
0.1732	-1.9675	0.0025	0.0907	0.2720
0.1733	-1.9678	0.0025	0.0907	0.2720
0.1733	-1.9681	0.0025	0.0907	0.2720
0.1733	-1.9684	0.0025	0.0907	0.2720
0.1733	-1.9688	0.0025	0.0907	0.2720
0.1733	-1.9691	0.0025	0.0907	0.2720
0.1733	-1.9694	0.0025	0.0907	0.2719
0.1734	-1.9697	0.0025	0.0907	0.2719
0.1734	-1.9700	0.0025	0.0907	0.2719
0.1734	-1.9703	0.0025	0.0907	0.2719
0.1734	-1.9707	0.0025	0.0907	0.2719
0.1734	-1.9710	0.0025	0.0907	0.2719
0.1734	-1.9713	0.0025	0.0908	0.2719
0.1735	-1.9716	0.0025	0.0908	0.2719
0.1735	-1.9719	0.0025	0.0908	0.2719
0.1735	-1.9722	0.0025	0.0908	0.2719
0.1735	-1.9725	0.0025	0.0908	0.2719
0.1735	-1.9729	0.0025	0.0908	0.2719
0.1735	-1.9732	0.0025	0.0908	0.2719
0.1736	-1.9735	0.0025	0.0908	0.2719
0.1736	-1.9738	0.0025	0.0908	0.2719
0.1736	-1.9741	0.0025	0.0908	0.2719
0.1736	-1.9744	0.0025	0.0908	0.2719
0.1736	-1.9748	0.0025	0.0908	0.2719
0.1736	-1.9751	0.0025	0.0908	0.2719
0.1737	-1.9754	0.0025	0.0908	0.2719
0.1737	-1.9757	0.0025	0.0908	0.2719
0.1737	-1.9760	0.0025	0.0908	0.2719
0.1737	-1.9763	0.0025	0.0908	0.2719
0.1737	-1.9767	0.0025	0.0908	0.2719
0.1737	-1.9770	0.0025	0.0908	0.2719
0.1738	-1.9773	0.0025	0.0909	0.2719
0.1738	-1.9776	0.0025	0.0909	0.2719
0.1738	-1.9779	0.0025	0.0909	0.2719
0.1738	-1.9782	0.0025	0.0909	0.2719
0.1738	-1.9786	0.0025	0.0909	0.2719
0.1738	-1.9789	0.0025	0.0909	0.2719
0.1739	-1.9792	0.0025	0.0909	0.2719
0.1739	-1.9795	0.0025	0.0909	0.2719
0.1739	-1.9798	0.0025	0.0909	0.2719
0.1739	-1.9801	0.0025	0.0909	0.2719
0.1739	-1.9805	0.0025	0.0909	0.2719
0.1739	-1.9808	0.0025	0.0909	0.2719
0.1740	-1.9811	0.0025	0.0909	0.2719
0.1740	-1.9814	0.0025	0.0909	0.2719
0.1740	-1.9817	0.0025	0.0909	0.2719
0.1740	-1.9820	0.0025	0.0909	0.2719
0.1740	-1.9824	0.0025	0.0909	0.2719
0.1740	-1.9827	0.0025	0.0909	0.2719
0.1741	-1.9830	0.0025	0.0909	0.2719
0.1741	-1.9833	0.0025	0.0910	0.2719
0.1741	-1.9836	0.0025	0.0910	0.2719
0.1741	-1.9839	0.0025	0.0910	0.2719
0.1741	-1.9842	0.0025	0.0910	0.2719
0.1741	-1.9846	0.0025	0.0910	0.2719
0.1742	-1.9849	0.0025	0.0910	0.2719
0.1742	-1.9852	0.0025	0.0910	0.2719
0.1742	-1.9855	0.0025	0.0910	0.2719
0.1742	-1.9858	0.0025	0.0910	0.2719
0.1742	-1.9861	0.0025	0.0910	0.2719
0.1742	-1.9865	0.0025	0.0910	0.2719
0.1743	-1.9868	0.0025	0.0910	0.2718
0.1743	-1.9871	0.0025	0.0910	0.2718
0.1743	-1.9874	0.0025	0.0910	0.2718
0.1743	-1.9877	0.0025	0.0910	0.2718
0.1743	-1.9880	0.0025	0.0910	0.2718
0.1743	-1.9884	0.0025	0.0910	0.2718
0.1744	-1.9887	0.0025	0.0910	0.2718
0.1744	-1.9890	0.0025	0.0910	0.2718
0.1744	-1.9893	0.0025	0.0911	0.2718
0.1744	-1.9896	0.0025	0.0911	0.2718
0.1744	-1.9899	0.0025	0.0911	0.2718
0.1744	-1.9903	0.0025	0.0911	0.2718
0.1745	-1.9906	0.0025	0.0911	0.2718
0.1745	-1.9909	0.0025	0.0911	0.2718
0.1745	-1.9912	0.0025	0.0911	0.2718
0.1745	-1.9915	0.0025	0.0911	0.2718
0.1745	-1.9918	0.0025	0.0911	0.2718
0.1745	-1.9922	0.0025	0.0911	0.2718
0.1746	-1.9925	0.0025	0.0911	0.2718
0.1746	-1.9928	0.0025	0.0911	0.2718
0.1746	-1.9931	0.0025	0.0911	0.2718
0.1746	-1.9934	0.0025	0.0911	0.2718
0.1746	-1.9937	0.0025	0.0911	0.2718
0.1746	-1.9941	0.0025	0.0911	0.2718
0.1747	-1.9944	0.0025	0.0911	0.2718
0.1747	-1.9947	0.0025	0.0911	0.2718
0.1747	-1.9950	0.0025	0.0911	0.2718
0.1747	-1.9953	0.0025	0.0912	0.2718
0.1747	-1.9956	0.0025	0.0912	0.2718
0.1747	-1.9960	0.0025	0.0912	0.2718
0.1748	-1.9963	0.0025	0.0912	0.2718
0.1748	-1.9966	0.0025	0.0912	0.2718
0.1748	-1.9969	0.0025	0.0912	0.2718
0.1748	-1.9972	0.0025	0.0912	0.2718
0.1748	-1.9975	0.0025	0.0912	0.2718
0.1748	-1.9979	0.0025	0.0912	0.2718
0.1749	-1.9982	0.0025	0.0912	0.2718
0.1749	-1.9985	0.0025	0.0912	0.2718
0.1749	-1.9988	0.0025	0.0912	0.2718
0.1749	-1.9991	0.0025	0.0912	0.2718
0.1749	-1.9994	0.0025	0.0912	0.2718
0.1749	-1.9998	0.0025	0.0912	0.2718
0.1750	-2.0001	0.0025	0.0912	0.2718
0.1750	-2.0004	0.0025	0.0912	0.2718
0.1750	-2.0007	0.0025	0.0912	0.2718
0.1750	-2.0010	0.0025	0.0912	0.2718
0.1750	-2.0013	0.0025	0.0913	0.2718
0.1750	-2.0017	0.0025	0.0913	0.2718
0.1751	-2.0020	0.0025	0.0913	0.2718
0.1751	-2.0023	0.0025	0.0913	0.2718
0.1751	-2.0026	0.0025	0.0913	0.2718
0.1751	-2.0029	0.0025	0.0913	0.2718
0.1751	-2.0032	0.0025	0.0913	0.2718
0.1751	-2.0036	0.0025	0.0913	0.2718
0.1752	-2.0039	0.0025	0.0913	0.2718
0.1752	-2.0042	0.0025	0.0913	0.2717
0.1752	-2.0045	0.0025	0.0913	0.2717
0.1752	-2.0048	0.0025	0.0913	0.2717
0.1752	-2.0051	0.0025	0.0913	0.2717
0.1752	-2.0055	0.0025	0.0913	0.2717
0.1753	-2.0058	0.0025	0.0913	0.2717
0.1753	-2.0061	0.0025	0.0913	0.2717
0.1753	-2.0064	0.0025	0.0913	0.2717
0.1753	-2.0067	0.0025	0.0913	0.2717
0.1753	-2.0070	0.0025	0.0913	0.2717
0.1753	-2.0074	0.0025	0.0914	0.2717
0.1754	-2.0077	0.0025	0.0914	0.2717
0.1754	-2.0080	0.0025	0.0914	0.2717
0.1754	-2.0083	0.0025	0.0914	0.2717
0.1754	-2.0086	0.0025	0.0914	0.2717
0.1754	-2.0089	0.0025	0.0914	0.2717
0.1754	-2.0093	0.0025	0.0914	0.2717
0.1755	-2.0096	0.0025	0.0914	0.2717
0.1755	-2.0099	0.0025	0.0914	0.2717
0.1755	-2.0102	0.0025	0.0914	0.2717
0.1755	-2.0105	0.0025	0.0914	0.2717
0.1755	-2.0108	0.0025	0.0914	0.2717
0.1755	-2.0112	0.0025	0.0914	0.2717
0.1756	-2.0115	0.0025	0.0914	0.2717
0.1756	-2.0118	0.0025	0.0914	0.2717
0.1756	-2.0121	0.0025	0.0914	0.2717
0.1756	-2.0124	0.0025	0.0914	0.2717
0.1756	-2.0127	0.0025	0.0914	0.2717
0.1756	-2.0131	0.0025	0.0914	0.2717
0.1757	-2.0134	0.0025	0.0915	0.2717
0.1757	-2.0137	0.0025	0.0915	0.2717
0.1757	-2.0140	0.0025	0.0915	0.2717
0.1757	-2.0143	0.0025	0.0915	0.2717
0.1757	-2.0146	0.0025	0.0915	0.2717
0.1757	-2.0150	0.0025	0.0915	0.2717
0.1758	-2.0153	0.0025	0.0915	0.2717
0.1758	-2.0156	0.0025	0.0915	0.2717
0.1758	-2.0159	0.0025	0.0915	0.2717
0.1758	-2.0162	0.0025	0.0915	0.2717
0.1758	-2.0165	0.0025	0.0915	0.2717
0.1758	-2.0169	0.0025	0.0915	0.2717
0.1759	-2.0172	0.0025	0.0915	0.2717
0.1759	-2.0175	0.0025	0.0915	0.2717
0.1759	-2.0178	0.0025	0.0915	0.2717
0.1759	-2.0181	0.0025	0.0915	0.2717
0.1759	-2.0184	0.0025	0.0915	0.2717
0.1759	-2.0188	0.0025	0.0915	0.2717
0.1760	-2.0191	0.0025	0.0915	0.2717
0.1760	-2.0194	0.0025	0.0915	0.2717
0.1760	-2.0197	0.0025	0.0916	0.2717
0.1760	-2.0200	0.0025	0.0916	0.2717
0.1760	-2.0203	0.0025	0.0916	0.2717
0.1760	-2.0207	0.0025	0.0916	0.2717
0.1761	-2.0210	0.0025	0.0916	0.2717
0.1761	-2.0213	0.0025	0.0916	0.2717
0.1761	-2.0216	0.0025	0.0916	0.2717
0.1761	-2.0219	0.0025	0.0916	0.2716
0.1761	-2.0222	0.0025	0.0916	0.2716
0.1761	-2.0226	0.0025	0.0916	0.2716
0.1762	-2.0229	0.0025	0.0916	0.2716
0.1762	-2.0232	0.0025	0.0916	0.2716
0.1762	-2.0235	0.0025	0.0916	0.2716
0.1762	-2.0238	0.0025	0.0916	0.2716
0.1762	-2.0241	0.0025	0.0916	0.2716
0.1762	-2.0245	0.0025	0.0916	0.2716
0.1763	-2.0248	0.0025	0.0916	0.2716
0.1763	-2.0251	0.0025	0.0916	0.2716
0.1763	-2.0254	0.0025	0.0916	0.2716
0.1763	-2.0257	0.0025	0.0917	0.2716
0.1763	-2.0260	0.0025	0.0917	0.2716
0.1763	-2.0264	0.0025	0.0917	0.2716
0.1764	-2.0267	0.0025	0.0917	0.2716
0.1764	-2.0270	0.0025	0.0917	0.2716
0.1764	-2.0273	0.0025	0.0917	0.2716
0.1764	-2.0276	0.0025	0.0917	0.2716
0.1764	-2.0280	0.0025	0.0917	0.2716
0.1764	-2.0283	0.0025	0.0917	0.2716
0.1765	-2.0286	0.0025	0.0917	0.2716
0.1765	-2.0289	0.0025	0.0917	0.2716
0.1765	-2.0292	0.0025	0.0917	0.2716
0.1765	-2.0295	0.0025	0.0917	0.2716
0.1765	-2.0299	0.0025	0.0917	0.2716
0.1765	-2.0302	0.0025	0.0917	0.2716
0.1766	-2.0305	0.0025	0.0917	0.2716
0.1766	-2.0308	0.0025	0.0917	0.2716
0.1766	-2.0311	0.0025	0.0917	0.2716
0.1766	-2.0314	0.0025	0.0917	0.2716
0.1766	-2.0318	0.0025	0.0918	0.2716
0.1766	-2.0321	0.0025	0.0918	0.2716
0.1767	-2.0324	0.0025	0.0918	0.2716
0.1767	-2.0327	0.0025	0.0918	0.2716
0.1767	-2.0330	0.0025	0.0918	0.2716
0.1767	-2.0333	0.0025	0.0918	0.2716
0.1767	-2.0337	0.0025	0.0918	0.2716
0.1767	-2.0340	0.0025	0.0918	0.2716
0.1768	-2.0343	0.0025	0.0918	0.2716
0.1768	-2.0346	0.0025	0.0918	0.2716
0.1768	-2.0349	0.0025	0.0918	0.2716
0.1768	-2.0352	0.0025	0.0918	0.2716
0.1768	-2.0356	0.0026	0.0918	0.2716
0.1768	-2.0359	0.0026	0.0918	0.2716
0.1769	-2.0362	0.0026	0.0918	0.2716
0.1769	-2.0365	0.0026	0.0918	0.2716
0.1769	-2.0368	0.0026	0.0918	0.2716
0.1769	-2.0371	0.0026	0.0918	0.2716
0.1769	-2.0375	0.0026	0.0918	0.2716
0.1769	-2.0378	0.0026	0.0918	0.2716
0.1770	-2.0381	0.0026	0.0919	0.2716
0.1770	-2.0384	0.0026	0.0919	0.2716
0.1770	-2.0387	0.0026	0.0919	0.2716
0.1770	-2.0391	0.0026	0.0919	0.2716
0.1770	-2.0394	0.0026	0.0919	0.2716
0.1770	-2.0397	0.0026	0.0919	0.2715
0.1771	-2.0400	0.0026	0.0919	0.2715
0.1771	-2.0403	0.0026	0.0919	0.2715
0.1771	-2.0406	0.0026	0.0919	0.2715
0.1771	-2.0410	0.0026	0.0919	0.2715
0.1771	-2.0413	0.0026	0.0919	0.2715
0.1771	-2.0416	0.0026	0.0919	0.2715
0.1772	-2.0419	0.0026	0.0919	0.2715
0.1772	-2.0422	0.0026	0.0919	0.2715
0.1772	-2.0425	0.0026	0.0919	0.2715
0.1772	-2.0429	0.0026	0.0919	0.2715
0.1772	-2.0432	0.0026	0.0919	0.2715
0.1772	-2.0435	0.0026	0.0919	0.2715
0.1773	-2.0438	0.0026	0.0919	0.2715
0.1773	-2.0441	0.0026	0.0920	0.2715
0.1773	-2.0444	0.0026	0.0920	0.2715
0.1773	-2.0448	0.0026	0.0920	0.2715
0.1773	-2.0451	0.0026	0.0920	0.2715
0.1773	-2.0454	0.0026	0.0920	0.2715
0.1774	-2.0457	0.0026	0.0920	0.2715
0.1774	-2.0460	0.0026	0.0920	0.2715
0.1774	-2.0463	0.0026	0.0920	0.2715
0.1774	-2.0467	0.0026	0.0920	0.2715
0.1774	-2.0470	0.0026	0.0920	0.2715
0.1774	-2.0473	0.0026	0.0920	0.2715
0.1775	-2.0476	0.0026	0.0920	0.2715
0.1775	-2.0479	0.0026	0.0920	0.2715
0.1775	-2.0483	0.0026	0.0920	0.2715
0.1775	-2.0486	0.0026	0.0920	0.2715
0.1775	-2.0489	0.0026	0.0920	0.2715
0.1775	-2.0492	0.0026	0.0920	0.2715
0.1776	-2.0495	0.0026	0.0920	0.2715
0.1776	-2.0498	0.0026	0.0920	0.2715
0.1776	-2.0502	0.0026	0.0920	0.2715
0.1776	-2.0505	0.0026	0.0921	0.2715
0.1776	-2.0508	0.0026	0.0921	0.2715
0.1776	-2.0511	0.0026	0.0921	0.2715
0.1777	-2.0514	0.0026	0.0921	0.2715
0.1777	-2.0517	0.0026	0.0921	0.2715
0.1777	-2.0521	0.0026	0.0921	0.2715
0.1777	-2.0524	0.0026	0.0921	0.2715
0.1777	-2.0527	0.0026	0.0921	0.2715
0.1777	-2.0530	0.0026	0.0921	0.2715
0.1778	-2.0533	0.0026	0.0921	0.2715
0.1778	-2.0537	0.0026	0.0921	0.2715
0.1778	-2.0540	0.0026	0.0921	0.2715
0.1778	-2.0543	0.0026	0.0921	0.2715
0.1778	-2.0546	0.0026	0.0921	0.2715
0.1778	-2.0549	0.0026	0.0921	0.2715
0.1779	-2.0552	0.0026	0.0921	0.2715
