# r [fm]	u_real	u_imag	|u|^2	du_real	du_imag	|du|^2
1.598000	0.658076	-0.001207	0.433065	-0.502831	-0.001498	0.252842
1.599000	0.657572	-0.001208	0.432403	-0.503966	-0.001497	0.253984
1.600000	0.657068	-0.001210	0.431739	-0.505100	-0.001497	0.255129
1.601000	0.656562	-0.001211	0.431075	-0.506234	-0.001497	0.256275
1.602000	0.656055	-0.001213	0.430410	-0.507366	-0.001497	0.257422
1.603000	0.655547	-0.001214	0.429744	-0.508497	-0.001497	0.258572
1.604000	0.655038	-0.001216	0.429076	-0.509628	-0.001496	0.259723
1.605000	0.654528	-0.001217	0.428408	-0.510758	-0.001496	0.260876
1.606000	0.654017	-0.001219	0.427739	-0.511886	-0.001496	0.262030
1.607000	0.653504	-0.001220	0.427069	-0.513014	-0.001496	0.263186
1.608000	0.652991	-0.001222	0.426398	-0.514141	-0.001495	0.264344
1.609000	0.652476	-0.001223	0.425726	-0.515268	-0.001495	0.265503
1.610000	0.651960	-0.001225	0.425053	-0.516393	-0.001495	0.266664
1.611000	0.651443	-0.001226	0.424380	-0.517517	-0.001495	0.267826
1.612000	0.650925	-0.001228	0.423705	-0.518641	-0.001494	0.268990
1.613000	0.650406	-0.001229	0.423029	-0.519763	-0.001494	0.270156
1.614000	0.649886	-0.001231	0.422353	-0.520885	-0.001494	0.271323
1.615000	0.649364	-0.001232	0.421675	-0.522006	-0.001494	0.272492
1.616000	0.648842	-0.001234	0.420997	-0.523126	-0.001493	0.273663
1.617000	0.648318	-0.001235	0.420318	-0.524245	-0.001493	0.274835
1.618000	0.647793	-0.001237	0.419637	-0.525363	-0.001493	0.276008
1.619000	0.647267	-0.001238	0.418956	-0.526480	-0.001492	0.277183
1.620000	0.646740	-0.001240	0.418274	-0.527596	-0.001492	0.278360
1.621000	0.646212	-0.001241	0.417591	-0.528712	-0.001492	0.279538
1.622000	0.645683	-0.001243	0.416908	-0.529826	-0.001491	0.280718
1.623000	0.645152	-0.001244	0.416223	-0.530940	-0.001491	0.281899
1.624000	0.644621	-0.001246	0.415537	-0.532052	-0.001491	0.283082
1.625000	0.644088	-0.001247	0.414851	-0.533164	-0.001491	0.284266
1.626000	0.643554	-0.001249	0.414164	-0.534275	-0.001490	0.285452
1.627000	0.643020	-0.001250	0.413476	-0.535385	-0.001490	0.286639
1.628000	0.642484	-0.001252	0.412787	-0.536494	-0.001490	0.287827
1.629000	0.641947	-0.001253	0.412097	-0.537602	-0.001489	0.289018
1.630000	0.641408	-0.001255	0.411406	-0.538709	-0.001489	0.290209
1.631000	0.640869	-0.001256	0.410715	-0.539815	-0.001489	0.291402
1.632000	0.640329	-0.001258	0.410023	-0.540920	-0.001488	0.292597
1.633000	0.639787	-0.001259	0.409329	-0.542024	-0.001488	0.293793
1.634000	0.639245	-0.001261	0.408635	-0.543128	-0.001488	0.294990
1.635000	0.638701	-0.001262	0.407941	-0.544230	-0.001487	0.296189
1.636000	0.638156	-0.001264	0.407245	-0.545332	-0.001487	0.297389
1.637000	0.637610	-0.001265	0.406549	-0.546432	-0.001486	0.298590
1.638000	0.637063	-0.001266	0.405851	-0.547532	-0.001486	0.299793
1.639000	0.636515	-0.001268	0.405153	-0.548630	-0.001486	0.300997
1.640000	0.635966	-0.001269	0.404455	-0.549728	-0.001485	0.302203
1.641000	0.635416	-0.001271	0.403755	-0.550825	-0.001485	0.303410
1.642000	0.634865	-0.001272	0.403055	-0.551921	-0.001485	0.304619
1.643000	0.634312	-0.001274	0.402353	-0.553015	-0.001484	0.305828
1.644000	0.633759	-0.001275	0.401651	-0.554109	-0.001484	0.307039
1.645000	0.633204	-0.001277	0.400949	-0.555202	-0.001483	0.308252
1.646000	0.632648	-0.001278	0.400245	-0.556294	-0.001483	0.309466
1.647000	0.632091	-0.001280	0.399541	-0.557385	-0.001483	0.310681
1.648000	0.631533	-0.001281	0.398836	-0.558475	-0.001482	0.311897
1.649000	0.630974	-0.001283	0.398130	-0.559564	-0.001482	0.313115
1.650000	0.630414	-0.001284	0.397424	-0.560653	-0.001481	0.314334
1.651000	0.629853	-0.001286	0.396716	-0.561740	-0.001481	0.315554
1.652000	0.629291	-0.001287	0.396008	-0.562826	-0.001481	0.316775
1.653000	0.628727	-0.001289	0.395300	-0.563911	-0.001480	0.317998
1.654000	0.628163	-0.001290	0.394590	-0.564995	-0.001480	0.319222
1.655000	0.627597	-0.001292	0.393880	-0.566079	-0.001479	0.320447
1.656000	0.627031	-0.001293	0.393169	-0.567161	-0.001479	0.321674
1.657000	0.626463	-0.001295	0.392458	-0.568242	-0.001478	0.322902
1.658000	0.625894	-0.001296	0.391745	-0.569323	-0.001478	0.324131
1.659000	0.625324	-0.001298	0.391032	-0.570402	-0.001477	0.325361
1.660000	0.624753	-0.001299	0.390319	-0.571480	-0.001477	0.326592
1.661000	0.624181	-0.001301	0.389604	-0.572558	-0.001477	0.327825
1.662000	0.623608	-0.001302	0.388889	-0.573634	-0.001476	0.329058
1.663000	0.623034	-0.001304	0.388173	-0.574710	-0.001476	0.330293
1.664000	0.622459	-0.001305	0.387457	-0.575784	-0.001475	0.331529
1.665000	0.621883	-0.001306	0.386740	-0.576858	-0.001475	0.332767
1.666000	0.621305	-0.001308	0.386022	-0.577930	-0.001474	0.334005
1.667000	0.620727	-0.001309	0.385303	-0.579001	-0.001474	0.335245
1.668000	0.620147	-0.001311	0.384584	-0.580072	-0.001473	0.336485
1.669000	0.619567	-0.001312	0.383864	-0.581141	-0.001473	0.337727
1.670000	0.618985	-0.001314	0.383144	-0.582210	-0.001472	0.338970
1.671000	0.618402	-0.001315	0.382423	-0.583277	-0.001472	0.340214
1.672000	0.617818	-0.001317	0.381701	-0.584344	-0.001471	0.341460
1.673000	0.617233	-0.001318	0.380979	-0.585409	-0.001471	0.342706
1.674000	0.616648	-0.001320	0.380256	-0.586473	-0.001470	0.343953
1.675000	0.616061	-0.001321	0.379532	-0.587537	-0.001470	0.345202
1.676000	0.615472	-0.001323	0.378808	-0.588599	-0.001469	0.346451
1.677000	0.614883	-0.001324	0.378083	-0.589661	-0.001469	0.347702
1.678000	0.614293	-0.001326	0.377358	-0.590721	-0.001468	0.348953
1.679000	0.613702	-0.001327	0.376632	-0.591780	-0.001467	0.350206
1.680000	0.613110	-0.001329	0.375905	-0.592839	-0.001467	0.351460
1.681000	0.612516	-0.001330	0.375178	-0.593896	-0.001466	0.352714
1.682000	0.611922	-0.001331	0.374450	-0.594952	-0.001466	0.353970
1.683000	0.611326	-0.001333	0.373722	-0.596007	-0.001465	0.355227
1.684000	0.610730	-0.001334	0.372993	-0.597061	-0.001465	0.356485
1.685000	0.610132	-0.001336	0.372263	-0.598115	-0.001464	0.357743
1.686000	0.609534	-0.001337	0.371533	-0.599167	-0.001464	0.359003
1.687000	0.608934	-0.001339	0.370802	-0.600218	-0.001463	0.360264
1.688000	0.608333	-0.001340	0.370071	-0.601268	-0.001462	0.361525
1.689000	0.607731	-0.001342	0.369339	-0.602317	-0.001462	0.362788
1.690000	0.607128	-0.001343	0.368607	-0.603365	-0.001461	0.364051
1.691000	0.606525	-0.001345	0.367874	-0.604412	-0.001461	0.365316
1.692000	0.605920	-0.001346	0.367140	-0.605458	-0.001460	0.366581
1.693000	0.605314	-0.001348	0.366406	-0.606503	-0.001459	0.367848
1.694000	0.604707	-0.001349	0.365672	-0.607547	-0.001459	0.369115
1.695000	0.604099	-0.001350	0.364937	-0.608589	-0.001458	0.370383
1.696000	0.603489	-0.001352	0.364201	-0.609631	-0.001458	0.371652
1.697000	0.602879	-0.001353	0.363465	-0.610672	-0.001457	0.372922
1.698000	0.602268	-0.001355	0.362729	-0.611711	-0.001456	0.374193
1.699000	0.601656	-0.001356	0.361992	-0.612750	-0.001456	0.375465
1.700000	0.601043	-0.001358	0.361254	-0.613787	-0.001455	0.376737
1.701000	0.600428	-0.001359	0.360516	-0.614824	-0.001455	0.378011
1.702000	0.599813	-0.001361	0.359777	-0.615859	-0.001454	0.379285
1.703000	0.599197	-0.001362	0.359038	-0.616894	-0.001453	0.380560
1.704000	0.598579	-0.001364	0.358299	-0.617927	-0.001453	0.381836
1.705000	0.597961	-0.001365	0.357559	-0.618959	-0.001452	0.383112
1.706000	0.597341	-0.001366	0.356818	-0.619990	-0.001451	0.384390
1.707000	0.596721	-0.001368	0.356078	-0.621020	-0.001451	0.385668
1.708000	0.596099	-0.001369	0.355336	-0.622049	-0.001450	0.386947
1.709000	0.595477	-0.001371	0.354594	-0.623077	-0.001449	0.388227
1.710000	0.594853	-0.001372	0.353852	-0.624104	-0.001449	0.389508
1.711000	0.594228	-0.001374	0.353109	-0.625130	-0.001448	0.390789
1.712000	0.593603	-0.001375	0.352366	-0.626154	-0.001447	0.392071
1.713000	0.592976	-0.001377	0.351623	-0.627178	-0.001447	0.393354
1.714000	0.592348	-0.001378	0.350879	-0.628201	-0.001446	0.394638
1.715000	0.591720	-0.001380	0.350134	-0.629222	-0.001445	0.395922
1.716000	0.591090	-0.001381	0.349389	-0.630242	-0.001445	0.397208
1.717000	0.590459	-0.001382	0.348644	-0.631262	-0.001444	0.398493
1.718000	0.589828	-0.001384	0.347898	-0.632280	-0.001443	0.399780
1.719000	0.589195	-0.001385	0.347152	-0.633297	-0.001442	0.401067
1.720000	0.588561	-0.001387	0.346406	-0.634313	-0.001442	0.402355
1.721000	0.587926	-0.001388	0.345659	-0.635328	-0.001441	0.403643
1.722000	0.587290	-0.001390	0.344912	-0.636342	-0.001440	0.404933
1.723000	0.586653	-0.001391	0.344164	-0.637354	-0.001440	0.406223
1.724000	0.586016	-0.001392	0.343416	-0.638366	-0.001439	0.407513
1.725000	0.585377	-0.001394	0.342668	-0.639376	-0.001438	0.408804
1.726000	0.584737	-0.001395	0.341919	-0.640386	-0.001437	0.410096
1.727000	0.584096	-0.001397	0.341170	-0.641394	-0.001437	0.411388
1.728000	0.583454	-0.001398	0.340421	-0.642401	-0.001436	0.412681
1.729000	0.582811	-0.001400	0.339671	-0.643407	-0.001435	0.413975
1.730000	0.582167	-0.001401	0.338921	-0.644412	-0.001434	0.415269
1.731000	0.581522	-0.001403	0.338170	-0.645416	-0.001434	0.416564
1.732000	0.580876	-0.001404	0.337419	-0.646419	-0.001433	0.417859
1.733000	0.580229	-0.001405	0.336668	-0.647421	-0.001432	0.419155
1.734000	0.579582	-0.001407	0.335917	-0.648421	-0.001431	0.420452
1.735000	0.578933	-0.001408	0.335165	-0.649420	-0.001431	0.421749
1.736000	0.578283	-0.001410	0.334413	-0.650419	-0.001430	0.423047
1.737000	0.577632	-0.001411	0.333660	-0.651416	-0.001429	0.424345
1.738000	0.576980	-0.001413	0.332908	-0.652412	-0.001428	0.425643
1.739000	0.576327	-0.001414	0.332155	-0.653407	-0.001427	0.426942
1.740000	0.575673	-0.001415	0.331401	-0.654401	-0.001427	0.428242
1.741000	0.575018	-0.001417	0.330648	-0.655393	-0.001426	0.429542
1.742000	0.574362	-0.001418	0.329894	-0.656385	-0.001425	0.430843
1.743000	0.573705	-0.001420	0.329140	-0.657375	-0.001424	0.432144
1.744000	0.573047	-0.001421	0.328385	-0.658364	-0.001423	0.433446
1.745000	0.572389	-0.001423	0.327631	-0.659352	-0.001423	0.434748
1.746000	0.571729	-0.001424	0.326876	-0.660339	-0.001422	0.436050
1.747000	0.571068	-0.001425	0.326121	-0.661325	-0.001421	0.437353
1.748000	0.570406	-0.001427	0.325365	-0.662310	-0.001420	0.438656
1.749000	0.569743	-0.001428	0.324610	-0.663293	-0.001419	0.439960
1.750000	0.569080	-0.001430	0.323854	-0.664276	-0.001418	0.441264
1.751000	0.568415	-0.001431	0.323097	-0.665257	-0.001418	0.442569
1.752000	0.567749	-0.001432	0.322341	-0.666237	-0.001417	0.443874
1.753000	0.567082	-0.001434	0.321584	-0.667216	-0.001416	0.445179
1.754000	0.566415	-0.001435	0.320828	-0.668194	-0.001415	0.446485
1.755000	0.565746	-0.001437	0.320071	-0.669171	-0.001414	0.447791
1.756000	0.565076	-0.001438	0.319313	-0.670146	-0.001413	0.449098
1.757000	0.564406	-0.001440	0.318556	-0.671121	-0.001412	0.450405
1.758000	0.563734	-0.001441	0.317798	-0.672094	-0.001411	0.451712
1.759000	0.563061	-0.001442	0.317040	-0.673066	-0.001411	0.453020
1.760000	0.562388	-0.001444	0.316282	-0.674037	-0.001410	0.454327
1.761000	0.561713	-0.001445	0.315524	-0.675006	-0.001409	0.455636
1.762000	0.561038	-0.001447	0.314766	-0.675975	-0.001408	0.456944
1.763000	0.560361	-0.001448	0.314007	-0.676942	-0.001407	0.458253
1.764000	0.559684	-0.001449	0.313248	-0.677908	-0.001406	0.459562
1.765000	0.559006	-0.001451	0.312489	-0.678873	-0.001405	0.460871
1.766000	0.558326	-0.001452	0.311730	-0.679837	-0.001404	0.462181
1.767000	0.557646	-0.001454	0.310971	-0.680800	-0.001403	0.463491
1.768000	0.556965	-0.001455	0.310212	-0.681762	-0.001402	0.464801
1.769000	0.556282	-0.001456	0.309452	-0.682722	-0.001402	0.466111
1.770000	0.555599	-0.001458	0.308693	-0.683681	-0.001401	0.467422
1.771000	0.554915	-0.001459	0.307933	-0.684639	-0.001400	0.468733
1.772000	0.554230	-0.001461	0.307173	-0.685596	-0.001399	0.470044
1.773000	0.553544	-0.001462	0.306413	-0.686551	-0.001398	0.471355
1.774000	0.552857	-0.001463	0.305653	-0.687506	-0.001397	0.472666
1.775000	0.552169	-0.001465	0.304893	-0.688459	-0.001396	0.473978
1.776000	0.551480	-0.001466	0.304132	-0.689411	-0.001395	0.475290
1.777000	0.550790	-0.001468	0.303372	-0.690362	-0.001394	0.476602
1.778000	0.550099	-0.001469	0.302611	-0.691312	-0.001393	0.477914
1.779000	0.549407	-0.001470	0.301851	-0.692260	-0.001392	0.479226
1.780000	0.548715	-0.001472	0.301090	-0.693208	-0.001391	0.480539
1.781000	0.548021	-0.001473	0.300329	-0.694154	-0.001390	0.481851
1.782000	0.547326	-0.001475	0.299568	-0.695099	-0.001389	0.483164
1.783000	0.546631	-0.001476	0.298807	-0.696042	-0.001388	0.484477
1.784000	0.545934	-0.001477	0.298046	-0.696985	-0.001387	0.485790
1.785000	0.545237	-0.001479	0.297285	-0.697926	-0.001386	0.487103
1.786000	0.544538	-0.001480	0.296524	-0.698866	-0.001385	0.488416
1.787000	0.543839	-0.001482	0.295763	-0.699805	-0.001384	0.489729
1.788000	0.543139	-0.001483	0.295002	-0.700743	-0.001383	0.491042
1.789000	0.542438	-0.001484	0.294241	-0.701679	-0.001382	0.492356
1.790000	0.541735	-0.001486	0.293480	-0.702614	-0.001381	0.493669
1.791000	0.541032	-0.001487	0.292718	-0.703549	-0.001380	0.494982
1.792000	0.540328	-0.001488	0.291957	-0.704481	-0.001379	0.496296
1.793000	0.539623	-0.001490	0.291196	-0.705413	-0.001378	0.497609
1.794000	0.538918	-0.001491	0.290434	-0.706343	-0.001377	0.498923
1.795000	0.538211	-0.001493	0.289673	-0.707273	-0.001376	0.500236
1.796000	0.537503	-0.001494	0.288912	-0.708201	-0.001375	0.501550
1.797000	0.536794	-0.001495	0.288150	-0.709127	-0.001374	0.502863
1.798000	0.536085	-0.001497	0.287389	-0.710053	-0.001373	0.504177
1.799000	0.535374	-0.001498	0.286628	-0.710977	-0.001372	0.505490
1.800000	0.534663	-0.001499	0.285867	-0.711900	-0.001371	0.506804
1.801000	0.533950	-0.001501	0.285105	-0.712822	-0.001370	0.508117
1.802000	0.533237	-0.001502	0.284344	-0.713743	-0.001369	0.509430
1.803000	0.532523	-0.001504	0.283583	-0.714662	-0.001367	0.510744
1.804000	0.531808	-0.001505	0.282822	-0.715580	-0.001366	0.512057
1.805000	0.531092	-0.001506	0.282061	-0.716497	-0.001365	0.513370
1.806000	0.530375	-0.001508	0.281300	-0.717413	-0.001364	0.514683
1.807000	0.529657	-0.001509	0.280539	-0.718327	-0.001363	0.515996
1.808000	0.528938	-0.001510	0.279778	-0.719240	-0.001362	0.517309
1.809000	0.528218	-0.001512	0.279017	-0.720152	-0.001361	0.518621
1.810000	0.527498	-0.001513	0.278256	-0.721063	-0.001360	0.519934
1.811000	0.526776	-0.001514	0.277496	-0.721972	-0.001359	0.521246
1.812000	0.526054	-0.001516	0.276735	-0.722881	-0.001358	0.522558
1.813000	0.525331	-0.001517	0.275975	-0.723788	-0.001356	0.523870
1.814000	0.524606	-0.001518	0.275214	-0.724693	-0.001355	0.525182
1.815000	0.523881	-0.001520	0.274454	-0.725598	-0.001354	0.526494
1.816000	0.523155	-0.001521	0.273694	-0.726501	-0.001353	0.527806
1.817000	0.522428	-0.001523	0.272934	-0.727403	-0.001352	0.529117
1.818000	0.521700	-0.001524	0.272174	-0.728304	-0.001351	0.530428
1.819000	0.520972	-0.001525	0.271414	-0.729203	-0.001350	0.531739
1.820000	0.520242	-0.001527	0.270654	-0.730101	-0.001349	0.533050
1.821000	0.519511	-0.001528	0.269894	-0.730998	-0.001347	0.534361
1.822000	0.518780	-0.001529	0.269135	-0.731894	-0.001346	0.535671
1.823000	0.518048	-0.001531	0.268376	-0.732789	-0.001345	0.536981
1.824000	0.517314	-0.001532	0.267616	-0.733682	-0.001344	0.538291
1.825000	0.516580	-0.001533	0.266857	-0.734574	-0.001343	0.539600
1.826000	0.515845	-0.001535	0.266099	-0.735464	-0.001342	0.540909
1.827000	0.515109	-0.001536	0.265340	-0.736354	-0.001340	0.542218
1.828000	0.514372	-0.001537	0.264581	-0.737242	-0.001339	0.543527
1.829000	0.513635	-0.001539	0.263823	-0.738128	-0.001338	0.544835
1.830000	0.512896	-0.001540	0.263065	-0.739014	-0.001337	0.546143
1.831000	0.512157	-0.001541	0.262307	-0.739898	-0.001336	0.547451
1.832000	0.511416	-0.001543	0.261549	-0.740781	-0.001334	0.548759
1.833000	0.510675	-0.001544	0.260792	-0.741663	-0.001333	0.550066
1.834000	0.509933	-0.001545	0.260034	-0.742543	-0.001332	0.551372
1.835000	0.509190	-0.001547	0.259277	-0.743423	-0.001331	0.552679
1.836000	0.508446	-0.001548	0.258520	-0.744300	-0.001330	0.553985
1.837000	0.507702	-0.001549	0.257763	-0.745177	-0.001328	0.555290
1.838000	0.506956	-0.001551	0.257007	-0.746052	-0.001327	0.556596
1.839000	0.506209	-0.001552	0.256250	-0.746926	-0.001326	0.557901
1.840000	0.505462	-0.001553	0.255494	-0.747799	-0.001325	0.559205
1.841000	0.504714	-0.001555	0.254738	-0.748670	-0.001323	0.560509
1.842000	0.503965	-0.001556	0.253983	-0.749541	-0.001322	0.561813
1.843000	0.503215	-0.001557	0.253228	-0.750409	-0.001321	0.563116
1.844000	0.502464	-0.001559	0.252472	-0.751277	-0.001320	0.564419
1.845000	0.501712	-0.001560	0.251718	-0.752143	-0.001318	0.565721
1.846000	0.500960	-0.001561	0.250963	-0.753008	-0.001317	0.567023
1.847000	0.500206	-0.001563	0.250209	-0.753872	-0.001316	0.568324
1.848000	0.499452	-0.001564	0.249455	-0.754734	-0.001315	0.569625
1.849000	0.498697	-0.001565	0.248701	-0.755595	-0.001313	0.570926
1.850000	0.497941	-0.001567	0.247947	-0.756455	-0.001312	0.572226
1.851000	0.497184	-0.001568	0.247194	-0.757313	-0.001311	0.573525
1.852000	0.496426	-0.001569	0.246441	-0.758171	-0.001309	0.574824
1.853000	0.495667	-0.001570	0.245689	-0.759026	-0.001308	0.576123
1.854000	0.494908	-0.001572	0.244936	-0.759881	-0.001307	0.577421
1.855000	0.494148	-0.001573	0.244184	-0.760734	-0.001306	0.578718
1.856000	0.493387	-0.001574	0.243433	-0.761586	-0.001304	0.580015
1.857000	0.492625	-0.001576	0.242681	-0.762437	-0.001303	0.581311
1.858000	0.491862	-0.001577	0.241930	-0.763286	-0.001302	0.582607
1.859000	0.491098	-0.001578	0.241180	-0.764134	-0.001300	0.583902
1.860000	0.490333	-0.001580	0.240429	-0.764980	-0.001299	0.585197
1.861000	0.489568	-0.001581	0.239679	-0.765826	-0.001298	0.586491
1.862000	0.488802	-0.001582	0.238930	-0.766670	-0.001296	0.587784
1.863000	0.488035	-0.001583	0.238180	-0.767512	-0.001295	0.589077
1.864000	0.487267	-0.001585	0.237431	-0.768354	-0.001294	0.590369
1.865000	0.486498	-0.001586	0.236683	-0.769194	-0.001292	0.591661
1.866000	0.485728	-0.001587	0.235935	-0.770032	-0.001291	0.592952
1.867000	0.484958	-0.001589	0.235187	-0.770870	-0.001290	0.594242
1.868000	0.484187	-0.001590	0.234439	-0.771706	-0.001288	0.595532
1.869000	0.483414	-0.001591	0.233692	-0.772541	-0.001287	0.596821
1.870000	0.482642	-0.001593	0.232945	-0.773374	-0.001285	0.598109
1.871000	0.481868	-0.001594	0.232199	-0.774206	-0.001284	0.599397
1.872000	0.481093	-0.001595	0.231453	-0.775037	-0.001283	0.600684
1.873000	0.480318	-0.001596	0.230708	-0.775866	-0.001281	0.601970
1.874000	0.479541	-0.001598	0.229962	-0.776694	-0.001280	0.603255
1.875000	0.478764	-0.001599	0.229218	-0.777521	-0.001279	0.604540
1.876000	0.477986	-0.001600	0.228473	-0.778346	-0.001277	0.605824
1.877000	0.477208	-0.001601	0.227730	-0.779170	-0.001276	0.607108
1.878000	0.476428	-0.001603	0.226986	-0.779993	-0.001274	0.608390
1.879000	0.475648	-0.001604	0.226243	-0.780814	-0.001273	0.609672
1.880000	0.474866	-0.001605	0.225501	-0.781634	-0.001272	0.610953
1.881000	0.474084	-0.001607	0.224759	-0.782453	-0.001270	0.612234
1.882000	0.473301	-0.001608	0.224017	-0.783270	-0.001269	0.613513
1.883000	0.472518	-0.001609	0.223276	-0.784086	-0.001267	0.614792
1.884000	0.471733	-0.001610	0.222535	-0.784900	-0.001266	0.616070
1.885000	0.470948	-0.001612	0.221795	-0.785714	-0.001264	0.617347
1.886000	0.470162	-0.001613	0.221055	-0.786525	-0.001263	0.618624
1.887000	0.469375	-0.001614	0.220315	-0.787336	-0.001261	0.619899
1.888000	0.468587	-0.001615	0.219577	-0.788145	-0.001260	0.621174
1.889000	0.467799	-0.001617	0.218838	-0.788953	-0.001259	0.622448
1.890000	0.467009	-0.001618	0.218100	-0.789759	-0.001257	0.623721
1.891000	0.466219	-0.001619	0.217363	-0.790564	-0.001256	0.624993
1.892000	0.465428	-0.001620	0.216626	-0.791368	-0.001254	0.626265
1.893000	0.464636	-0.001622	0.215890	-0.792170	-0.001253	0.627535
1.894000	0.463844	-0.001623	0.215154	-0.792971	-0.001251	0.628805
1.895000	0.463050	-0.001624	0.214418	-0.793771	-0.001250	0.630074
1.896000	0.462256	-0.001625	0.213683	-0.794569	-0.001248	0.631342
1.897000	0.461461	-0.001627	0.212949	-0.795366	-0.001247	0.632608
1.898000	0.460666	-0.001628	0.212215	-0.796161	-0.001245	0.633874
1.899000	0.459869	-0.001629	0.211482	-0.796955	-0.001244	0.635140
1.900000	0.459072	-0.001630	0.210749	-0.797748	-0.001242	0.636404
1.901000	0.458273	-0.001632	0.210017	-0.798540	-0.001241	0.637667
1.902000	0.457475	-0.001633	0.209286	-0.799330	-0.001239	0.638929
1.903000	0.456675	-0.001634	0.208555	-0.800118	-0.001238	0.640191
1.904000	0.455874	-0.001635	0.207824	-0.800905	-0.001236	0.641451
1.905000	0.455073	-0.001637	0.207094	-0.801691	-0.001235	0.642710
1.906000	0.454271	-0.001638	0.206365	-0.802476	-0.001233	0.643969
1.907000	0.453468	-0.001639	0.205636	-0.803259	-0.001232	0.645226
1.908000	0.452664	-0.001640	0.204908	-0.804040	-0.001230	0.646482
1.909000	0.451860	-0.001642	0.204180	-0.804821	-0.001229	0.647738
1.910000	0.451055	-0.001643	0.203453	-0.805600	-0.001227	0.648992
1.911000	0.450249	-0.001644	0.202727	-0.806377	-0.001225	0.650245
1.912000	0.449442	-0.001645	0.202001	-0.807153	-0.001224	0.651498
1.913000	0.448634	-0.001646	0.201276	-0.807928	-0.001222	0.652749
1.914000	0.447826	-0.001648	0.200551	-0.808701	-0.001221	0.653999
1.915000	0.447017	-0.001649	0.199827	-0.809473	-0.001219	0.655248
1.916000	0.446207	-0.001650	0.199104	-0.810244	-0.001218	0.656496
1.917000	0.445397	-0.001651	0.198381	-0.811013	-0.001216	0.657743
1.918000	0.444585	-0.001653	0.197659	-0.811781	-0.001215	0.658989
1.919000	0.443773	-0.001654	0.196937	-0.812547	-0.001213	0.660234
1.920000	0.442960	-0.001655	0.196216	-0.813312	-0.001211	0.661478
1.921000	0.442146	-0.001656	0.195496	-0.814075	-0.001210	0.662720
1.922000	0.441332	-0.001657	0.194777	-0.814838	-0.001208	0.663962
1.923000	0.440517	-0.001659	0.194058	-0.815598	-0.001207	0.665202
1.924000	0.439701	-0.001660	0.193339	-0.816358	-0.001205	0.666441
1.925000	0.438884	-0.001661	0.192622	-0.817116	-0.001203	0.667679
1.926000	0.438067	-0.001662	0.191905	-0.817872	-0.001202	0.668916
1.927000	0.437248	-0.001663	0.191189	-0.818627	-0.001200	0.670152
1.928000	0.436429	-0.001665	0.190473	-0.819381	-0.001198	0.671386
1.929000	0.435610	-0.001666	0.189758	-0.820133	-0.001197	0.672620
1.930000	0.434789	-0.001667	0.189044	-0.820884	-0.001195	0.673852
1.931000	0.433968	-0.001668	0.188331	-0.821633	-0.001194	0.675083
1.932000	0.433146	-0.001669	0.187618	-0.822381	-0.001192	0.676313
1.933000	0.432323	-0.001671	0.186906	-0.823128	-0.001190	0.677541
1.934000	0.431499	-0.001672	0.186195	-0.823873	-0.001189	0.678768
1.935000	0.430675	-0.001673	0.185484	-0.824617	-0.001187	0.679994
1.936000	0.429850	-0.001674	0.184774	-0.825359	-0.001185	0.681219
1.937000	0.429025	-0.001675	0.184065	-0.826100	-0.001184	0.682443
1.938000	0.428198	-0.001677	0.183356	-0.826840	-0.001182	0.683665
1.939000	0.427371	-0.001678	0.182649	-0.827578	-0.001180	0.684886
1.940000	0.426543	-0.001679	0.181942	-0.828314	-0.001179	0.686106
1.941000	0.425714	-0.001680	0.181235	-0.829049	-0.001177	0.687324
1.942000	0.424885	-0.001681	0.180530	-0.829783	-0.001175	0.688542
1.943000	0.424055	-0.001682	0.179825	-0.830516	-0.001174	0.689758
1.944000	0.423224	-0.001684	0.179121	-0.831247	-0.001172	0.690972
1.945000	0.422392	-0.001685	0.178418	-0.831976	-0.001170	0.692185
1.946000	0.421560	-0.001686	0.177716	-0.832704	-0.001168	0.693397
1.947000	0.420727	-0.001687	0.177014	-0.833431	-0.001167	0.694608
1.948000	0.419893	-0.001688	0.176313	-0.834156	-0.001165	0.695817
1.949000	0.419058	-0.001689	0.175613	-0.834880	-0.001163	0.697025
1.950000	0.418223	-0.001691	0.174913	-0.835602	-0.001162	0.698232
1.951000	0.417387	-0.001692	0.174215	-0.836323	-0.001160	0.699437
1.952000	0.416551	-0.001693	0.173517	-0.837042	-0.001158	0.700641
1.953000	0.415713	-0.001694	0.172820	-0.837760	-0.001156	0.701843
1.954000	0.414875	-0.001695	0.172124	-0.838476	-0.001155	0.703044
1.955000	0.414036	-0.001696	0.171429	-0.839192	-0.001153	0.704244
1.956000	0.413197	-0.001698	0.170734	-0.839905	-0.001151	0.705442
1.957000	0.412356	-0.001699	0.170041	-0.840617	-0.001149	0.706639
1.958000	0.411515	-0.001700	0.169348	-0.841328	-0.001148	0.707834
1.959000	0.410674	-0.001701	0.168656	-0.842037	-0.001146	0.709028
1.960000	0.409831	-0.001702	0.167965	-0.842745	-0.001144	0.710221
1.961000	0.408988	-0.001703	0.167274	-0.843451	-0.001142	0.711412
1.962000	0.408144	-0.001704	0.166585	-0.844156	-0.001141	0.712601
1.963000	0.407300	-0.001706	0.165896	-0.844860	-0.001139	0.713789
1.964000	0.406455	-0.001707	0.165208	-0.845562	-0.001137	0.714976
