3.34535	0.0080539
3.35736	0.00806496
3.36937	0.00807602
3.38138	0.00808708
3.39339	0.00809815
3.40541	0.00810922
3.41742	0.0081203
3.42943	0.00813137
3.44144	0.00814245
3.45345	0.00815354
3.46547	0.00816462
3.47748	0.00817571
3.48949	0.0081868
3.5015	0.00819789
3.51351	0.00820899
3.52553	0.00822009
3.53754	0.00823119
3.54955	0.00824229
3.56156	0.0082534
3.57357	0.00826451
3.58559	0.00827562
3.5976	0.00828674
3.60961	0.00829786
3.62162	0.00830898
3.63363	0.0083201
3.64565	0.00833123
3.65766	0.00834236
3.66967	0.00835349
3.68168	0.00836463
3.69369	0.00837577
3.70571	0.00838691
3.71772	0.00839805
3.72973	0.0084092
3.74174	0.00842035
3.75375	0.0084315
3.76577	0.00844266
3.77778	0.00845382
3.78979	0.00846498
3.8018	0.00847614
3.81381	0.00848731
3.82583	0.00849848
3.83784	0.00850965
3.84985	0.00852083
3.86186	0.00853201
3.87387	0.00854319
3.88589	0.00855437
3.8979	0.00856556
3.90991	0.00857675
3.92192	0.00858794
3.93393	0.00859914
3.94595	0.00861034
3.95796	0.00862154
3.96997	0.00863275
3.98198	0.00864395
3.99399	0.00865516
4.00601	0.00866638
4.01802	0.0086776
4.03003	0.00868881
4.04204	0.00870004
4.05405	0.00871126
4.06607	0.00872249
4.07808	0.00873372
4.09009	0.00874496
4.1021	0.00875619
4.11411	0.00876744
4.12613	0.00877868
4.13814	0.00878993
4.15015	0.00880117
4.16216	0.00881243
4.17417	0.00882368
4.18619	0.00883494
4.1982	0.0088462
4.21021	0.00885747
4.22222	0.00886873
4.23423	0.00888
4.24625	0.00889128
4.25826	0.00890255
4.27027	0.00891383
4.28228	0.00892512
4.29429	0.0089364
4.30631	0.00894769
4.31832	0.00895898
4.33033	0.00897028
4.34234	0.00898157
4.35435	0.00899287
4.36637	0.00900418
4.37838	0.00901549
4.39039	0.0090268
4.4024	0.00903811
4.41441	0.00904942
4.42643	0.00906074
4.43844	0.00907207
4.45045	0.00908339
4.46246	0.00909472
4.47447	0.00910605
4.48649	0.00911739
4.4985	0.00912872
4.51051	0.00914006
4.52252	0.00915141
4.53453	0.00916275
4.54655	0.0091741
4.55856	0.00918546
