# E_lab [MeV]	L_real	L_imag	|L|
0.221500	4.811753	-0.017653	4.811785
0.221667	4.811714	-0.017653	4.811747
0.221833	4.811675	-0.017653	4.811708
0.222000	4.811637	-0.017652	4.811669
0.222167	4.811598	-0.017652	4.811630
0.222333	4.811559	-0.017652	4.811592
0.222500	4.811521	-0.017651	4.811553
0.222667	4.811482	-0.017651	4.811514
0.222833	4.811443	-0.017651	4.811475
0.223000	4.811404	-0.017651	4.811437
0.223167	4.811366	-0.017650	4.811398
0.223333	4.811327	-0.017650	4.811359
0.223500	4.811288	-0.017650	4.811320
0.223667	4.811249	-0.017650	4.811282
0.223833	4.811211	-0.017649	4.811243
0.224000	4.811172	-0.017649	4.811204
0.224167	4.811133	-0.017649	4.811166
0.224333	4.811094	-0.017649	4.811127
0.224500	4.811056	-0.017648	4.811088
0.224667	4.811017	-0.017648	4.811049
0.224833	4.810978	-0.017648	4.811011
0.225000	4.810939	-0.017648	4.810972
0.225167	4.810901	-0.017647	4.810933
0.225333	4.810862	-0.017647	4.810894
0.225500	4.810823	-0.017647	4.810856
0.225667	4.810785	-0.017647	4.810817
0.225833	4.810746	-0.017646	4.810778
0.226000	4.810707	-0.017646	4.810739
0.226167	4.810668	-0.017646	4.810701
0.226333	4.810630	-0.017646	4.810662
0.226500	4.810591	-0.017645	4.810623
0.226667	4.810552	-0.017645	4.810585
0.226833	4.810513	-0.017645	4.810546
0.227000	4.810475	-0.017645	4.810507
0.227167	4.810436	-0.017644	4.810468
0.227333	4.810397	-0.017644	4.810430
0.227500	4.810359	-0.017644	4.810391
0.227667	4.810320	-0.017644	4.810352
0.227833	4.810281	-0.017643	4.810313
0.228000	4.810242	-0.017643	4.810275
0.228167	4.810204	-0.017643	4.810236
0.228333	4.810165	-0.017643	4.810197
0.228500	4.810126	-0.017642	4.810159
0.228667	4.810087	-0.017642	4.810120
0.228833	4.810049	-0.017642	4.810081
0.229000	4.810010	-0.017642	4.810042
0.229167	4.809971	-0.017641	4.810004
0.229333	4.809933	-0.017641	4.809965
0.229500	4.809894	-0.017641	4.809926
0.229667	4.809855	-0.017641	4.809887
0.229833	4.809816	-0.017640	4.809849
0.230000	4.809778	-0.017640	4.809810
0.230167	4.809739	-0.017640	4.809771
0.230333	4.809700	-0.017640	4.809733
0.230500	4.809662	-0.017639	4.809694
0.230667	4.809623	-0.017639	4.809655
0.230833	4.809584	-0.017639	4.809616
0.231000	4.809545	-0.017639	4.809578
0.231167	4.809507	-0.017638	4.809539
0.231333	4.809468	-0.017638	4.809500
0.231500	4.809429	-0.017638	4.809462
0.231667	4.809391	-0.017638	4.809423
0.231833	4.809352	-0.017637	4.809384
0.232000	4.809313	-0.017637	4.809345
0.232167	4.809274	-0.017637	4.809307
0.232333	4.809236	-0.017637	4.809268
0.232500	4.809197	-0.017636	4.809229
0.232667	4.809158	-0.017636	4.809191
0.232833	4.809120	-0.017636	4.809152
0.233000	4.809081	-0.017636	4.809113
0.233167	4.809042	-0.017635	4.809074
0.233333	4.809003	-0.017635	4.809036
0.233500	4.808965	-0.017635	4.808997
0.233667	4.808926	-0.017635	4.808958
0.233833	4.808887	-0.017634	4.808920
0.234000	4.808849	-0.017634	4.808881
0.234167	4.808810	-0.017634	4.808842
0.234333	4.808771	-0.017634	4.808803
0.234500	4.808732	-0.017633	4.808765
0.234667	4.808694	-0.017633	4.808726
0.234833	4.808655	-0.017633	4.808687
0.235000	4.808616	-0.017633	4.808649
0.235167	4.808578	-0.017632	4.808610
0.235333	4.808539	-0.017632	4.808571
0.235500	4.808500	-0.017632	4.808533
0.235667	4.808462	-0.017632	4.808494
0.235833	4.808423	-0.017631	4.808455
0.236000	4.808384	-0.017631	4.808416
0.236167	4.808345	-0.017631	4.808378
0.236333	4.808307	-0.017631	4.808339
0.236500	4.808268	-0.017630	4.808300
0.236667	4.808229	-0.017630	4.808262
0.236833	4.808191	-0.017630	4.808223
0.237000	4.808152	-0.017630	4.808184
0.237167	4.808113	-0.017629	4.808146
0.237333	4.808075	-0.017629	4.808107
0.237500	4.808036	-0.017629	4.808068
0.237667	4.807997	-0.017629	4.808029
0.237833	4.807958	-0.017628	4.807991
0.238000	4.807920	-0.017628	4.807952
0.238167	4.807881	-0.017628	4.807913
0.238333	4.807842	-0.017628	4.807875
0.238500	4.807804	-0.017627	4.807836
0.238667	4.807765	-0.017627	4.807797
0.238833	4.807726	-0.017627	4.807759
0.239000	4.807688	-0.017627	4.807720
0.239167	4.807649	-0.017626	4.807681
0.239333	4.807610	-0.017626	4.807643
0.239500	4.807572	-0.017626	4.807604
0.239667	4.807533	-0.017626	4.807565
0.239833	4.807494	-0.017625	4.807526
0.240000	4.807455	-0.017625	4.807488
0.240167	4.807417	-0.017625	4.807449
0.240333	4.807378	-0.017625	4.807410
0.240500	4.807339	-0.017624	4.807372
0.240667	4.807301	-0.017624	4.807333
0.240833	4.807262	-0.017624	4.807294
0.241000	4.807223	-0.017624	4.807256
0.241167	4.807185	-0.017623	4.807217
0.241333	4.807146	-0.017623	4.807178
0.241500	4.807107	-0.017623	4.807140
0.241667	4.807069	-0.017623	4.807101
0.241833	4.807030	-0.017622	4.807062
0.242000	4.806991	-0.017622	4.807024
0.242167	4.806953	-0.017622	4.806985
0.242333	4.806914	-0.017622	4.806946
0.242500	4.806875	-0.017621	4.806907
0.242667	4.806836	-0.017621	4.806869
0.242833	4.806798	-0.017621	4.806830
0.243000	4.806759	-0.017621	4.806791
0.243167	4.806720	-0.017620	4.806753
0.243333	4.806682	-0.017620	4.806714
0.243500	4.806643	-0.017620	4.806675
0.243667	4.806604	-0.017619	4.806637
0.243833	4.806566	-0.017619	4.806598
0.244000	4.806527	-0.017619	4.806559
0.244167	4.806488	-0.017619	4.806521
0.244333	4.806450	-0.017618	4.806482
0.244500	4.806411	-0.017618	4.806443
0.244667	4.806372	-0.017618	4.806405
0.244833	4.806334	-0.017618	4.806366
0.245000	4.806295	-0.017617	4.806327
0.245167	4.806256	-0.017617	4.806289
0.245333	4.806218	-0.017617	4.806250
0.245500	4.806179	-0.017617	4.806211
0.245667	4.806140	-0.017616	4.806173
0.245833	4.806102	-0.017616	4.806134
0.246000	4.806063	-0.017616	4.806095
0.246167	4.806024	-0.017616	4.806057
0.246333	4.805986	-0.017615	4.806018
0.246500	4.805947	-0.017615	4.805979
0.246667	4.805908	-0.017615	4.805941
0.246833	4.805870	-0.017615	4.805902
0.247000	4.805831	-0.017614	4.805863
0.247167	4.805792	-0.017614	4.805825
0.247333	4.805754	-0.017614	4.805786
0.247500	4.805715	-0.017614	4.805747
0.247667	4.805676	-0.017613	4.805709
0.247833	4.805638	-0.017613	4.805670
0.248000	4.805599	-0.017613	4.805631
0.248167	4.805560	-0.017613	4.805593
0.248333	4.805522	-0.017612	4.805554
0.248500	4.805483	-0.017612	4.805515
0.248667	4.805444	-0.017612	4.805477
0.248833	4.805406	-0.017612	4.805438
0.249000	4.805367	-0.017611	4.805399
0.249167	4.805328	-0.017611	4.805361
0.249333	4.805290	-0.017611	4.805322
0.249500	4.805251	-0.017611	4.805283
0.249667	4.805212	-0.017610	4.805245
0.249833	4.805174	-0.017610	4.805206
0.250000	4.805135	-0.017610	4.805167
0.250167	4.805096	-0.017610	4.805129
0.250333	4.805058	-0.017609	4.805090
0.250500	4.805019	-0.017609	4.805051
0.250667	4.804980	-0.017609	4.805013
0.250833	4.804942	-0.017609	4.804974
0.251000	4.804903	-0.017608	4.804935
0.251167	4.804864	-0.017608	4.804897
0.251333	4.804826	-0.017608	4.804858
0.251500	4.804787	-0.017608	4.804819
0.251667	4.804748	-0.017607	4.804781
0.251833	4.804710	-0.017607	4.804742
0.252000	4.804671	-0.017607	4.804703
0.252167	4.804632	-0.017607	4.804665
0.252333	4.804594	-0.017606	4.804626
0.252500	4.804555	-0.017606	4.804587
0.252667	4.804516	-0.017606	4.804549
0.252833	4.804478	-0.017606	4.804510
0.253000	4.804439	-0.017605	4.804471
0.253167	4.804401	-0.017605	4.804433
0.253333	4.804362	-0.017605	4.804394
0.253500	4.804323	-0.017605	4.804355
0.253667	4.804285	-0.017604	4.804317
0.253833	4.804246	-0.017604	4.804278
0.254000	4.804207	-0.017604	4.804240
0.254167	4.804169	-0.017604	4.804201
0.254333	4.804130	-0.017603	4.804162
0.254500	4.804091	-0.017603	4.804124
0.254667	4.804053	-0.017603	4.804085
0.254833	4.804014	-0.017603	4.804046
0.255000	4.803975	-0.017602	4.804008
0.255167	4.803937	-0.017602	4.803969
0.255333	4.803898	-0.017602	4.803930
0.255500	4.803859	-0.017602	4.803892
0.255667	4.803821	-0.017601	4.803853
0.255833	4.803782	-0.017601	4.803814
0.256000	4.803744	-0.017601	4.803776
0.256167	4.803705	-0.017601	4.803737
0.256333	4.803666	-0.017600	4.803699
0.256500	4.803628	-0.017600	4.803660
0.256667	4.803589	-0.017600	4.803621
0.256833	4.803550	-0.017600	4.803583
0.257000	4.803512	-0.017599	4.803544
0.257167	4.803473	-0.017599	4.803505
0.257333	4.803434	-0.017599	4.803467
0.257500	4.803396	-0.017599	4.803428
0.257667	4.803357	-0.017598	4.803389
0.257833	4.803319	-0.017598	4.803351
0.258000	4.803280	-0.017598	4.803312
0.258167	4.803241	-0.017598	4.803273
0.258333	4.803203	-0.017597	4.803235
0.258500	4.803164	-0.017597	4.803196
0.258667	4.803125	-0.017597	4.803158
0.258833	4.803087	-0.017597	4.803119
0.259000	4.803048	-0.017596	4.803080
0.259167	4.803009	-0.017596	4.803042
0.259333	4.802971	-0.017596	4.803003
0.259500	4.802932	-0.017596	4.802964
0.259667	4.802894	-0.017595	4.802926
0.259833	4.802855	-0.017595	4.802887
0.260000	4.802816	-0.017595	4.802849
0.260167	4.802778	-0.017595	4.802810
0.260333	4.802739	-0.017594	4.802771
0.260500	4.802700	-0.017594	4.802733
0.260667	4.802662	-0.017594	4.802694
0.260833	4.802623	-0.017594	4.802655
0.261000	4.802585	-0.017593	4.802617
0.261167	4.802546	-0.017593	4.802578
0.261333	4.802507	-0.017593	4.802539
0.261500	4.802469	-0.017593	4.802501
0.261667	4.802430	-0.017592	4.802462
0.261833	4.802391	-0.017592	4.802424
0.262000	4.802353	-0.017592	4.802385
0.262167	4.802314	-0.017592	4.802346
0.262333	4.802276	-0.017591	4.802308
0.262500	4.802237	-0.017591	4.802269
0.262667	4.802198	-0.017591	4.802230
0.262833	4.802160	-0.017591	4.802192
0.263000	4.802121	-0.017590	4.802153
0.263167	4.802082	-0.017590	4.802115
0.263333	4.802044	-0.017590	4.802076
0.263500	4.802005	-0.017590	4.802037
0.263667	4.801967	-0.017589	4.801999
0.263833	4.801928	-0.017589	4.801960
0.264000	4.801889	-0.017589	4.801922
0.264167	4.801851	-0.017589	4.801883
0.264333	4.801812	-0.017588	4.801844
0.264500	4.801773	-0.017588	4.801806
0.264667	4.801735	-0.017588	4.801767
0.264833	4.801696	-0.017588	4.801728
0.265000	4.801658	-0.017587	4.801690
0.265167	4.801619	-0.017587	4.801651
0.265333	4.801580	-0.017587	4.801613
0.265500	4.801542	-0.017587	4.801574
0.265667	4.801503	-0.017586	4.801535
0.265833	4.801465	-0.017586	4.801497
0.266000	4.801426	-0.017586	4.801458
0.266167	4.801387	-0.017586	4.801420
0.266333	4.801349	-0.017585	4.801381
0.266500	4.801310	-0.017585	4.801342
0.266667	4.801271	-0.017585	4.801304
0.266833	4.801233	-0.017585	4.801265
0.267000	4.801194	-0.017584	4.801226
0.267167	4.801156	-0.017584	4.801188
0.267333	4.801117	-0.017584	4.801149
0.267500	4.801078	-0.017584	4.801111
0.267667	4.801040	-0.017583	4.801072
0.267833	4.801001	-0.017583	4.801033
0.268000	4.800963	-0.017583	4.800995
0.268167	4.800924	-0.017583	4.800956
0.268333	4.800885	-0.017582	4.800918
0.268500	4.800847	-0.017582	4.800879
0.268667	4.800808	-0.017582	4.800840
0.268833	4.800770	-0.017582	4.800802
0.269000	4.800731	-0.017581	4.800763
0.269167	4.800692	-0.017581	4.800725
0.269333	4.800654	-0.017581	4.800686
0.269500	4.800615	-0.017581	4.800647
0.269667	4.800577	-0.017580	4.800609
0.269833	4.800538	-0.017580	4.800570
0.270000	4.800499	-0.017580	4.800532
0.270167	4.800461	-0.017580	4.800493
0.270333	4.800422	-0.017579	4.800454
0.270500	4.800384	-0.017579	4.800416
0.270667	4.800345	-0.017579	4.800377
0.270833	4.800306	-0.017579	4.800339
0.271000	4.800268	-0.017578	4.800300
0.271167	4.800229	-0.017578	4.800261
0.271333	4.800191	-0.017578	4.800223
0.271500	4.800152	-0.017578	4.800184
0.271667	4.800113	-0.017577	4.800146
0.271833	4.800075	-0.017577	4.800107
0.272000	4.800036	-0.017577	4.800068
0.272167	4.799998	-0.017577	4.800030
0.272333	4.799959	-0.017576	4.799991
0.272500	4.799920	-0.017576	4.799953
0.272667	4.799882	-0.017576	4.799914
0.272833	4.799843	-0.017576	4.799875
0.273000	4.799805	-0.017575	4.799837
0.273167	4.799766	-0.017575	4.799798
0.273333	4.799727	-0.017575	4.799760
0.273500	4.799689	-0.017575	4.799721
0.273667	4.799650	-0.017574	4.799682
0.273833	4.799612	-0.017574	4.799644
0.274000	4.799573	-0.017574	4.799605
0.274167	4.799534	-0.017574	4.799567
0.274333	4.799496	-0.017573	4.799528
0.274500	4.799457	-0.017573	4.799489
0.274667	4.799419	-0.017573	4.799451
0.274833	4.799380	-0.017573	4.799412
0.275000	4.799342	-0.017572	4.799374
0.275167	4.799303	-0.017572	4.799335
0.275333	4.799264	-0.017572	4.799297
0.275500	4.799226	-0.017572	4.799258
0.275667	4.799187	-0.017571	4.799219
0.275833	4.799149	-0.017571	4.799181
0.276000	4.799110	-0.017571	4.799142
0.276167	4.799071	-0.017571	4.799104
0.276333	4.799033	-0.017570	4.799065
0.276500	4.798994	-0.017570	4.799026
0.276667	4.798956	-0.017570	4.798988
0.276833	4.798917	-0.017570	4.798949
0.277000	4.798879	-0.017569	4.798911
0.277167	4.798840	-0.017569	4.798872
0.277333	4.798801	-0.017569	4.798834
0.277500	4.798763	-0.017569	4.798795
0.277667	4.798724	-0.017568	4.798756
0.277833	4.798686	-0.017568	4.798718
0.278000	4.798647	-0.017568	4.798679
0.278167	4.798609	-0.017568	4.798641
0.278333	4.798570	-0.017567	4.798602
0.278500	4.798531	-0.017567	4.798564
0.278667	4.798493	-0.017567	4.798525
0.278833	4.798454	-0.017567	4.798486
0.279000	4.798416	-0.017566	4.798448
0.279167	4.798377	-0.017566	4.798409
0.279333	4.798338	-0.017566	4.798371
0.279500	4.798300	-0.017566	4.798332
0.279667	4.798261	-0.017565	4.798293
0.279833	4.798223	-0.017565	4.798255
0.280000	4.798184	-0.017565	4.798216
